,NSC,NAME,FDA_STATUS,MOA,PUBCHEM_ID,SMILES,TOTAL_EXPS,TOTAL_EXPS_AFTER_QC
10107,668493,"1,1-Diethyl-3-[(Z)-(2-oxoindolin-3-ylidene)amino]thiourea",,,381665.0,CCN(CC)C(=S)N\N=C\1/C(=O)Nc2ccccc12,1,1
10108,668494,CBMicro_023136,,,381666.0,O=C1Nc2ccccc2/C/1=N/NC(=S)N3CCCC3,2,2
10109,668495,"N'-(2-Oxo-1,2-dihydro-3H-indol-3-ylidene)-1-piperidinecarbothiohydrazide",,,381667.0,O=C1Nc2ccccc2/C/1=N/NC(=S)N3CCCCC3,1,1
10110,668496,STK396880,,,381668.0,O=C1Nc2ccccc2/C/1=N/NC(=S)N3CCCCCC3,1,1
10111,668497,Z44893431,,,3005057.0,Clc1ccccc1NC(=S)N\N=C\2/C(=O)Nc3ccccc23,1,1
10112,668498,1-(3-Chlorophenyl)-3-[(Z)-(2-oxoindolin-3-ylidene)amino]thiourea,,,3005058.0,Clc1cccc(NC(=S)N\N=C\2/C(=O)Nc3ccccc23)c1,1,1
10113,668499,1-(4-Chlorophenyl)-3-[(Z)-(2-oxoindolin-3-ylidene)amino]thiourea,,,3005059.0,Clc1ccc(NC(=S)N\N=C\2/C(=O)Nc3ccccc23)cc1,1,1
10114,668501,ARONIS017818,,,772848.0,Cc1cccc(NC(=S)N\N=C\2/C(=O)Nc3ccccc23)c1,1,1
10115,668502,ARONIS017815,,,707890.0,Cc1ccc(NC(=S)N\N=C\2/C(=O)Nc3ccccc23)cc1,1,1
10116,668503,STK795112,,,930589.0,COc1ccccc1NC(=S)N\N=C\2/C(=O)Nc3ccccc23,1,1
10117,668523,"N,N-bis(2-chloropropyl)-N-methylammonium chloride",,,,CC(Cl)CN(C)CC(C)Cl,1,1
10118,668525,,,,,[O-][N+](=O)c1cccc2nc3ccccc3c(NCCc4cccc[n+]4[O-])c12,2,2
10119,668555,Pectenotoxin II,,,5468320.0,C[C@H]1C[C@]2(C)CC[C@H](O2)[C@]34CC[C@](C)(C[C@H](O3)[C@@H]5O[C@@](C)(CC5=O)[C@@H](O)[C@H]6CC[C@@]7(CCC[C@@H](O7)[C@H](C)C(=O)O[C@H]8C[C@@H](O[C@H]8\C=C\C(=C\1)\C)[C@]9(O)OCC[C@H](C)[C@@H]9O)O6)O4,2,2
10120,668569,"1-[1-(2,5-Dihydro-1H-pyrrole-2-carbonyl)-2,5-dihydropyrrole-2-carbonyl]-2,5-dihydropyrrole-2-carboxylic acid",,,381711.0,OC(=O)C1C=CCN1C(=O)C2C=CCN2C(=O)C3NCC=C3,1,1
10121,668579,Benzyl 2-[[3-(1H-imidazol-5-yl)-1-[[3-(1H-indol-3-yl)-1-methoxy-1-oxopropan-2-yl]amino]-1-oxopropan-2-yl]carbamoyl]-5-oxopyrrolidine-1-carboxylate,,,381719.0,COC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(Cc3c[nH]cn3)NC(=O)C4CCC(=O)N4C(=O)OCc5ccccc5,1,1
10122,668599,"4-(3-Methoxyphenyl)-9,16-dimethyl-4,20-diazapentacyclo[11.7.0.02,6.07,12.014,19]icosa-1(13),14(19),15,17-tetraene-3,5-dione",,,381739.0,COc1cccc(c1)N2C(=O)C3C4CC(C)CCC4c5c([nH]c6ccc(C)cc56)C3C2=O,1,1
10123,668600,"4-(4-Methoxyphenyl)-9,16-dimethyl-4,20-diazapentacyclo[11.7.0.02,6.07,12.014,19]icosa-1(13),14(19),15,17-tetraene-3,5-dione",,,381740.0,COc1ccc(cc1)N2C(=O)C3C4CC(C)CCC4c5c([nH]c6ccc(C)cc56)C3C2=O,1,1
10124,668601,1-[5-(3-Formylindol-1-yl)pentyl]indole-3-carbaldehyde,,,381741.0,O=Cc1cn(CCCCCn2cc(C=O)c3ccccc23)c4ccccc14,1,1
10125,668602,1-[12-(3-Formylindol-1-yl)dodecyl]indole-3-carbaldehyde,,,381742.0,O=Cc1cn(CCCCCCCCCCCCn2cc(C=O)c3ccccc23)c4ccccc14,1,1
10126,668603,3-[(E)-2-Nitrovinyl]-1-[5-[3-[(E)-2-nitrovinyl]indol-1-yl]pentyl]indole,,,5468322.0,[O-][N+](=O)\C=C\c1cn(CCCCCn2cc(\C=C\[N+](=O)[O-])c3ccccc23)c4ccccc14,2,2
10127,668605,"11-[5-(1,4-Dioxobenzo[a]carbazol-11-yl)pentyl]benzo[a]carbazole-1,4-dione",,,381745.0,O=C1C=CC(=O)c2c1ccc3c4ccccc4n(CCCCCn5c6ccccc6c7ccc8C(=O)C=CC(=O)c8c57)c23,2,2
10128,668814,Kahalide F,Clinical trial,,9898671.0,CC[C@H](C)[C@@H](NC(=O)[C@H](CCCN)NC(=O)[C@H]1CCCN1C(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)CCCC(C)C)C(C)C)[C@@H](C)O)C(C)C)C(C)C)C(=O)N[C@@H]2[C@@H](C)OC(=O)[C@@H](NC(=O)\C(=C\C)\NC(=O)[C@H](Cc3ccccc3)NC(=O)[C@H](NC(=O)[C@H](NC2=O)[C@@H](C)CC)C(C)C)C(C)C,1,1
10129,668822,,,,,CC(C)(C)[Si](C)(C)OCC1OC(C(O[Si](C)(C)C(C)(C)C)C1O[Si](C)(C)C(C)(C)C)n2cnc3C(=O)NC(=Nc23)N,2,2
10130,668823,,,,,CC(C)(C)[Si](C)(C)OCC1OC(C(O[Si](C)(C)C(C)(C)C)C1O[Si](C)(C)C(C)(C)C)n2cnc3c(N)ncnc23,1,1
10131,668824,,,,,CC(C)(C)[Si](C)(C)OCC1OC(C(O[Si](C)(C)C(C)(C)C)C1O[Si](C)(C)C(C)(C)C)N2C=C(I)C(=NC2=O)N,1,1
10132,668825,,,,,CC(C)(C)[Si](C)(C)OCC1OC(C(O[Si](C)(C)C(C)(C)C)C1O[Si](C)(C)C(C)(C)C)N2C=CC(=NC2=O)N,1,1
10133,668830,"9-Tert-butyl-4-(2-chlorophenyl)-4,20-diazapentacyclo[11.7.0.02,6.07,12.014,19]icosa-1(13),14,16,18-tetraene-3,5-dione",,,381758.0,CC(C)(C)C1CCC2C(C1)C3C(C(=O)N(C3=O)c4ccccc4Cl)c5[nH]c6ccccc6c25,1,1
10134,668831,"9-Tert-butyl-4-(3,5-dibromophenyl)-4,20-diazapentacyclo[11.7.0.02,6.07,12.014,19]icosa-1(13),14,16,18-tetraene-3,5-dione",,,381759.0,CC(C)(C)C1CCC2C(C1)C3C(C(=O)N(C3=O)c4cc(Br)cc(Br)c4)c5[nH]c6ccccc6c25,1,1
10135,668832,"9-Tert-butyl-4-(2-nitrophenyl)-4,20-diazapentacyclo[11.7.0.02,6.07,12.014,19]icosa-1(13),14,16,18-tetraene-3,5-dione",,,381760.0,CC(C)(C)C1CCC2C(C1)C3C(C(=O)N(C3=O)c4ccccc4[N+](=O)[O-])c5[nH]c6ccccc6c25,1,1
10136,668833,"9-Tert-butyl-4-(2-methoxy-4-nitrophenyl)-4,20-diazapentacyclo[11.7.0.02,6.07,12.014,19]icosa-1(13),14,16,18-tetraene-3,5-dione",,,381761.0,COc1cc(ccc1N2C(=O)C3C4CC(CCC4c5c([nH]c6ccccc56)C3C2=O)C(C)(C)C)[N+](=O)[O-],1,1
10137,668834,4-[tert-butyl(dioxo)[?]yl]benzonitrile,,,381762.0,CC(C)(C)C1CCC2C(C1)C3C(C(=O)N(C3=O)c4ccc(cc4)C#N)c5[nH]c6ccccc6c25,1,1
10138,668835,"9-Tert-butyl-4-(2,6-dimethylphenyl)-4,20-diazapentacyclo[11.7.0.02,6.07,12.014,19]icosa-1(13),14,16,18-tetraene-3,5-dione",,,381763.0,Cc1cccc(C)c1N2C(=O)C3C4CC(CCC4c5c([nH]c6ccccc56)C3C2=O)C(C)(C)C,1,1
10139,668836,"4-Cyclohexyl-9-methyl-4,20-diazapentacyclo[11.7.0.02,6.07,12.014,19]icosa-1(13),14,16,18-tetraene-3,5-dione",,,381764.0,CC1CCC2C(C1)C3C(C(=O)N(C4CCCCC4)C3=O)c5[nH]c6ccccc6c25,1,1
10140,668839,"9-Tert-butyl-4-(2,5-dichlorophenyl)-4,20-diazapentacyclo[11.7.0.02,6.07,12.014,19]icosa-1(13),14,16,18-tetraene-3,5-dione",,,381767.0,CC(C)(C)C1CCC2C(C1)C3C(C(=O)N(C3=O)c4cc(Cl)ccc4Cl)c5[nH]c6ccccc6c25,1,1
10141,668841,4-[tert-butyl(dioxo)[?]yl]benzoic acid,,,381769.0,CC(C)(C)C1CCC2C(C1)C3C(C(=O)N(C3=O)c4ccc(cc4)C(=O)O)c5[nH]c6ccccc6c25,1,1
10142,668842,J3.493.451G,,,381770.0,Cc1[nH]c2ccccc2c1C3=CC(=O)N(C3=O)c4ccccc4,1,1
10143,668843,"1-Phenyl-3-(2-phenyl-1H-indol-3-yl)-pyrrole-2,5-dione",,,381771.0,O=C1C=C(C(=O)N1c2ccccc2)c3c([nH]c4ccccc34)c5ccccc5,1,1
10144,668844,"8-Fluoro-11-methyl-1H-benzo[a]carbazole-1,4(11H)-dione",,,381772.0,Cn1c2ccc(F)cc2c3ccc4C(=O)C=CC(=O)c4c13,3,3
10145,668851,"9-Tert-butyl-4-(4-nitrophenyl)-4,20-diazapentacyclo[11.7.0.02,6.07,12.014,19]icosa-1(13),14,16,18-tetraene-3,5-dione",,,381785.0,CC(C)(C)C1CCC2C(C1)C3C(C(=O)N(C3=O)c4ccc(cc4)[N+](=O)[O-])c5[nH]c6ccccc6c25,1,1
10146,668876,2-[[2-[(2-Methylpropan-2-yl)oxycarbonylamino]-3-(4-phenylmethoxyphenyl)propanoyl]amino]-6-(phenylmethoxycarbonylamino)hexanoic acid,,,381798.0,CC(C)(C)OC(=O)NC(Cc1ccc(OCc2ccccc2)cc1)C(=O)NC(CCCCNC(=O)OCc3ccccc3)C(=O)O,1,1
10147,668890,Methyl 2-((4-(((benzyloxy)carbonyl)amino)butanoyl)amino)-3-phenylpropanoate,,,381817.0,COC(=O)C(Cc1ccccc1)NC(=O)CCCNC(=O)OCc2ccccc2,1,1
10148,668896,Methyl 2-[[3-benzyloxy-2-(benzyloxycarbonylamino)propanoyl]amino]-3-(4-hydroxyphenyl)propanoate,,,381824.0,COC(=O)C(Cc1ccc(O)cc1)NC(=O)C(COCc2ccccc2)NC(=O)OCc3ccccc3,1,1
10149,668898,Methyl 4-methyl-2-[2-[[2-[[2-[(2-methylpropan-2-yl)oxycarbonylamino]-3-phenylmethoxypropanoyl]amino]-3-(4-phenylmethoxyphenyl)propanoyl]amino]propanoylamino]pentanoate,,,381826.0,COC(=O)C(CC(C)C)NC(=O)C(C)NC(=O)C(Cc1ccc(OCc2ccccc2)cc1)NC(=O)C(COCc3ccccc3)NC(=O)OC(C)(C)C,1,1
10150,668899,Methyl 4-methyl-2-[[2-[[2-[[2-[(2-methylpropan-2-yl)oxycarbonylamino]-3-phenylmethoxypropanoyl]amino]-3-(4-phenylmethoxyphenyl)propanoyl]amino]acetyl]amino]pentanoate,,,381827.0,COC(=O)C(CC(C)C)NC(=O)CNC(=O)C(Cc1ccc(OCc2ccccc2)cc1)NC(=O)C(COCc3ccccc3)NC(=O)OC(C)(C)C,1,1
10151,668900,,,,,CNC(=O)C(CC(C)C)NC(=O)C(C)NC(=O)C(Cc1ccc(OCc2ccccc2)cc1)NC(=O)C(COCc3ccccc3)NC(=O)OC(C)(C)C,2,2
10152,668901,,,,,CNC(=O)C(CC(C)C)NC(=O)C(C)NC(=O)C(Cc1ccc(OCc2ccccc2)cc1)NC(=O)C(COCc3ccccc3)NC(=O)OC(C)(C)C,1,1
10153,668910,Z44602764,,,381837.0,Cc1ccc(cc1)S(=O)(=O)NNC(=O)Nc2ccc(Cl)cc2,1,1
10154,668911,1-[(4-Methylphenyl)sulfonylamino]-3-naphthalen-1-ylthiourea,,,3755655.0,Cc1ccc(cc1)S(=O)(=O)NNC(=S)Nc2cccc3ccccc23,1,1
10155,668912,1-[(4-Methylphenyl)sulfonylamino]-3-[3-(trifluoromethyl)phenyl]urea,,,381839.0,Cc1ccc(cc1)S(=O)(=O)NNC(=O)Nc2cccc(c2)C(F)(F)F,1,1
10156,668913,1-(4-Methoxyphenyl)-3-[(4-methylphenyl)sulfonylamino]urea,,,381840.0,COc1ccc(NC(=O)NNS(=O)(=O)c2ccc(C)cc2)cc1,1,1
10157,668915,"Prop-2-enyl (1S,2S,5R,8Z,12S,20S)-5,17-dihydroxy-4,4-dimethoxy-2-methyl-21-oxa-13-azapentacyclo[10.9.0.01,20.05,20.014,19]henicosa-8,14(19),15,17-tetraen-6,10-diyne-13-carboxylate",,,54608202.0,COC1(C[C@H](C)[C@@]23O[C@]24c5cc(O)ccc5N([C@H]3C#C\C=C/C#C[C@]14O)C(=O)OCC=C)OC,1,1
10158,668916,"Prop-2-enyl (1S,2S,5R,8Z,12S,20S)-5,17-dihydroxy-2-methyl-4-oxo-21-oxa-13-azapentacyclo[10.9.0.01,20.05,20.014,19]henicosa-8,14(19),15,17-tetraen-6,10-diyne-13-carboxylate",,,54600914.0,C[C@H]1CC(=O)[C@@]2(O)C#C\C=C/C#C[C@@H]3N(C(=O)OCC=C)c4ccc(O)cc4[C@]25O[C@@]135,1,1
10159,668917,"Prop-2-enyl (1S,2S,5R,8Z,12S,20S)-5-hydroxy-14-methoxy-2-methyl-4,17-dioxo-21-oxa-13-azapentacyclo[10.9.0.01,20.05,20.014,19]henicosa-8,15,18-trien-6,10-diyne-13-carboxylate",,,54608203.0,COC12C=CC(=O)C=C1[C@@]34O[C@]35[C@@H](C)CC(=O)[C@@]4(O)C#C\C=C/C#C[C@@H]5N2C(=O)OCC=C,1,1
10160,668918,"(1S,2S,5R,8Z,12S,20S)-5-Hydroxy-4,4-dimethoxy-2-methyl-21-oxa-13-azapentacyclo[10.9.0.01,20.05,20.014,19]henicosa-8,13,15,18-tetraen-6,10-diyn-17-one",,,54608874.0,COC1(C[C@H](C)[C@@]23O[C@]24C5=CC(=O)C=CC5=N[C@H]3C#C\C=C/C#C[C@]14O)OC,2,2
10161,669020,"N-[(E)-(2-Methoxyphenyl)methylideneamino]-3,4,6,12-tetrazatetracyclo[12.4.0.02,7.08,13]octadeca-1(18),2(7),3,5,8(13),9,11,14,16-nonaen-5-amine",,,9556167.0,COc1ccccc1\C=N\Nc2nnc3c4ccccc4c5ncccc5c3n2,1,1
10162,669022,,,,,COc1cc(\C=C\C=C\2/CCC\C(=C/C=C/c3ccc(O)c(OC)c3)\C2=O)ccc1O,1,1
10163,669023,,,,,COc1cc(\C=C\C=C\2/CC(C)C\C(=C/C=C/c3ccc(O)c(OC)c3)\C2=O)ccc1O,1,1
10164,669034,,,,,COC([C@@H](OC(=O)c1ccccc1)[C@H](OC(=O)c2ccccc2)C(O)COC(=O)c3ccccc3)N4C=C(C)C(=O)NC4=O,1,1
10165,669145,Lychnopholide,,,,C\C=C(\C)/C(=O)O[C@H]1C[C@]2(C)OC(=CC2=O)\C(=C/[C@H]3OC(=O)C(=C)[C@H]13)\C,2,2
10166,669146,Eremantholide C,,,,CC(=C)[C@@]1(O)O[C@H]2C[C@@]3(C)OC(=CC3=O)\C(=C/[C@@H]4OC(=O)[C@@]1(C)[C@@H]24)\C,2,2
10167,669148,,,,,CC(C)C1CC[C@H](C)C[C@@H]1OC(=O)C(C(O)[C@@H]2OC(C)(C)O[C@H]2C3COC(C)(C)O3)C(=O)O[C@H]4C[C@@H](C)CCC4C(C)C,1,1
10168,669149,4-azido-3-benzyl-coumarin,,,381886.0,[N-]=[N+]=NC1=C(Cc2ccccc2)C(=O)Oc3ccccc13,1,1
10169,669150,"3-azido-3-phenyl-quinoline-2,4-dione",,,381888.0,[N-]=[N+]=NC1(C(=O)Nc2ccccc2C1=O)c3ccccc3,1,1
10170,669151,4-azido-3-formyl-1-phenyl-2-quinolone,,,381889.0,[N-]=[N+]=NC1=C(C=O)C(=O)N(c2ccccc2)c3ccccc13,1,1
10171,669152,1-azido-2-phenyl-3-phenalenone,,,381891.0,[N-]=[N+]=NC1=C(C(=O)c2cccc3cccc1c23)c4ccccc4,1,1
10172,669153,"3-azido-1-methyl-3-nonyl-quinoline-2,4-dione",,,381893.0,CCCCCCCCCC1(N=[N+]=[N-])C(=O)N(C)c2ccccc2C1=O,1,1
10173,669154,4-azido-2-chloro-3-nitro-quinoline,,,381894.0,[O-][N+](=O)c1c(Cl)nc2ccccc2c1N=[N+]=[N-],2,2
10174,669158,1-Azido-2-formyl-benzo[ij]quinolizin-3-one,,,381901.0,[N-]=[N+]=NC1=C(C=O)C(=O)N2CCCc3cccc1c23,2,2
10175,669160,1-azido-2-(2-pyridyl)-phenalen-3-one,,,381904.0,[N-]=[N+]=NC1=C(C(=O)c2cccc3cccc1c23)c4ccccn4,1,1
10176,669161,"3-azido-3-n-heptyl-quinoline-2,4-dione",,,381906.0,CCCCCCCC1(N=[N+]=[N-])C(=O)Nc2ccccc2C1=O,1,1
10177,669162,4-azido-2-chloro-3-morpholino-quinoline,,,381907.0,Clc1nc2ccccc2c(N=[N+]=[N-])c1N3CCOCC3,1,1
10178,669165,4-azido-3-chloro-1-methyl-2-quinolone,,,381911.0,CN1C(=O)C(=C(N=[N+]=[N-])c2ccccc12)Cl,1,1
10179,669166,4-azido-3-nitro-1-phenyl-2-quinolone,,,381913.0,[O-][N+](=O)C1=C(N=[N+]=[N-])c2ccccc2N(C1=O)c3ccccc3,1,1
10180,669167,4-azido-2-chloro-3-cyanoquinoline,,,381915.0,Clc1nc2ccccc2c(N=[N+]=[N-])c1C#N,2,2
10181,669228,2-trans-n-penten-1-yl estradiol,,,5468333.0,CCC\C=C\c1cc2[C@H]3CC[C@]4(C)[C@@H](O)CC[C@H]4[C@@H]3CCc2cc1O,2,1
10182,669229,2-trans-n-buten-1-yl-estradiol,,,5468334.0,CC\C=C\c1cc2C3CC[C@]4(C)[C@@H](O)CCC4C3CCc2cc1O,1,1
10183,669254,,,,,CCCCCCCCCCCCCCCCOCC(CCl)OP(=O)(O)OP(=O)(O)OCC1OC(C(O)C1O)N2C=CC(=NC2=O)N,1,1
10184,669257,,,,,CCCCCCCCCCCCCCCCOP(=O)(O)OCC(N)C(=O)O,1,1
10185,669266,2-[Hexadecyl(hydroxy)phosphoryl]oxyethyl-trimethyl-ammonium,,,381954.0,CCCCCCCCCCCCCCCCP(=O)(O)OCC[N+](C)(C)C,2,2
10186,669268,"(2S,3S)-2-Hydroxy-2-phenyl-3-p-tolylsulfenylbutanamide",,,,C[C@H](Sc1ccc(C)cc1)[C@@](O)(C(=O)N)c2ccccc2,1,1
10187,669270,,,,,[Na+].CN(Cc1cnc2nc(N)nc(N)c2n1)c3ccc(cc3)C(=O)NC(CCC(=O)NCC(P(=O)(O)O)P(=O)(O)O)C(=O)O,1,1
10188,669297,"3-Acetyl-N',2-diphenyl-1,3-thiazolidine-4-carbohydrazide",,,381977.0,CC(=O)N1C(CSC1c2ccccc2)C(=O)NNc3ccccc3,1,1
10189,669304,"1-((4-Benzyl-1-piperazinyl)acetyl)-1,2,3,4-tetrahydro-6H-pyrimido[2,1-b]quinazolin-6-one",,,381984.0,O=C(CN1CCN(Cc2ccccc2)CC1)N3CCCN4C(=O)c5ccccc5N=C34,1,1
10190,669322,,,,,CN(\N=C\c1ccc(Cl)c(Cl)c1)C2=NCCCCN2,1,1
10191,669341,,,,,Clc1ccc(NC(=S)NN=C2NCCCCN2)cc1,1,1
10192,669349,"9,10-Dimethyltricyclo[10.4.0.02,7]hexadeca-1(16),2,4,6,12,14-hexaene-4,5,14,15-tetrol",,,382047.0,CC1Cc2cc(O)c(O)cc2c3cc(O)c(O)cc3CC1C,1,1
10193,669364,AC1L8IIJ,,PK:YK,382057.0,COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OC,2,2
10194,669365,AC1L8IIM,,PK:YK,382058.0,Nc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,1,1
10195,669377,,,,,CCOP(=O)(OCC)OC1CC(OC1CO[Si](C)(C)C(C)(C)C)N2C=C(C)C(=O)N(C)C2=O,1,1
10196,669380,BRD-A75273200-001-06-5,,,382066.0,COc1cc(cc(OC)c1O)C2C3=C(COC3=O)Oc4cc5OCOc5cc24,3,2
10197,669381,"2,6-Dimethoxy-4-(8-oxo-6,9-dihydro-8H-[1,3]dioxolo[4,5-g]furo[3,4-b]chromen-9-yl)phenyl acetate",,,382067.0,COc1cc(cc(OC)c1OC(=O)C)C2C3=C(COC3=O)Oc4cc5OCOc5cc24,2,2
10198,669382,"2-(4-Hydroxy-3,5-dimethoxyphenyl)-9,9-dimethyl-5,8,10,14,16-pentaoxatetracyclo[9.7.0.03,7.013,17]octadeca-1(18),3(7),11,13(17)-tetraen-4-one",,,382068.0,COc1cc(cc(OC)c1O)C2C3=C(COC3=O)OC(C)(C)Oc4cc5OCOc5cc24,2,2
10199,669384,"2-(4-Methoxyphenyl)-9,9-dimethyl-5,8,10,14,16-pentaoxatetracyclo[9.7.0.03,7.013,17]octadeca-1(18),3(7),11,13(17)-tetraen-4-one",,,382070.0,COc1ccc(cc1)C2C3=C(COC3=O)OC(C)(C)Oc4cc5OCOc5cc24,2,2
10200,669393,"2,4,6-Tris[(1-oxidopyridin-1-ium-2-yl)sulfanyl]-1,3,5-triazine",,,6712326.0,[O-][n+]1ccccc1Sc2nc(Sc3cccc[n+]3[O-])nc(Sc4cccc[n+]4[O-])n2,2,2
10201,669441,"Piperidin-4-one, 3,5-bis[(2,3,4-trimethoxyphenyl) methyl...",,,,COc1ccc(\C=C\2/CN(C)C\C(=C/c3ccc(OC)c(OC)c3OC)\C2=O)c(OC)c1OC,2,2
10202,669442,,,,,CN1C\C(=C/c2ccc(C)cc2)\C3=C(C1)C(NC(=N3)S)c4ccc(C)cc4,1,1
10203,669443,,,,,CN1C\C(=C/c2ccccc2Cl)\C3=C(C1)C(NC(=N3)S)c4ccccc4Cl,1,1
10204,669445,7-Chloro-3-methyl-2-phenylquinolin-4(1H)-one,,,382086.0,CC1=C(Nc2cc(Cl)ccc2C1=O)c3ccccc3,1,1
10205,669446,"4(1H)-Quinolinone, 3-ethyl-2-phenyl-",,,382087.0,CCC1=C(Nc2ccccc2C1=O)c3ccccc3,1,1
10206,669448,"2-Phenylbenzotriazole-4,5-dione oxime",,,382089.0,O\N=C/1\C(\c2c(C=C1)nn(n2)c3ccccc3)=N\O,1,1
10207,669452,"4-nitro-1,2,3-triazolo[4,5-e] benzofurazan",,,6399355.0,[O-][N+](=O)c1cc2[nH]nnc2c3nonc13,1,1
10208,669455,C12H6N6O4,,,382096.0,[O-][N+](=O)c1ccc(cc1)n2nc3ccc4c(no[n+]4[O-])c3n2,1,1
10209,669456,"7-(2,4-Dinitrophenyl)-3,8-dioxido-triazolo[4,5-g][2,1,3]benzoxadiazole-3,8-diium",,,382097.0,[O-][N+](=O)c1ccc(c(c1)[N+](=O)[O-])n2nc3ccc4c(no[n+]4[O-])c3[n+]2[O-],2,1
10210,669459,"2-(1-(Methoxymethyl)-1H-pyrazol-4-yl)-3,5,6-trimethylbenzo-1,4-quinone",,,382100.0,COCn1cc(cn1)C2=C(C)C(=O)C(=C(C)C2=O)C,1,1
10211,669468,"7-Chloro-5-({2-[(2-hydroxyethyl)amino]ethyl}amino)-4-methylpyrimido[4,5-b]quinolin-2(3H)-one",,,382104.0,Cc1nc(O)nc2nc3ccc(Cl)cc3c(NCCNCCO)c12,1,1
10212,669469,"5-[Bis(2-hydroxyethyl)amino]-7-chloro-4-methylpyrimido[4,5-b]quinolin-2(3H)-one",,,382105.0,Cc1nc(O)nc2nc3ccc(Cl)cc3c(N(CCO)CCO)c12,1,1
10213,669471,difluoro[?]tetrone,,,382107.0,FC1=CN2CCCCCCCN3C=C(F)C(=O)N(CCCCCCCN(C2=O)C1=O)C3=O,1,1
10214,669502,"Dimethyl 4-[3-(hydroxyamino)phenyl]-2,6-dimethyl-1,4-dihydropyridine-3,5-dicarboxylate",,,382109.0,COC(=O)C1=C(C)NC(=C(C1c2cccc(NO)c2)C(=O)OC)C,1,1
10215,669503,"Dimethyl 4-[4-(hydroxyamino)phenyl]-2,6-dimethyl-1,4-dihydropyridine-3,5-dicarboxylate",,,382110.0,COC(=O)C1=C(C)NC(=C(C1c2ccc(NO)cc2)C(=O)OC)C,2,2
10216,669504,"Dimethyl 2,6-dimethyl-4-(3-nitrosophenyl)-1,4-dihydropyridine-3,5-dicarboxylate",,,382111.0,COC(=O)C1=C(C)NC(=C(C1c2cccc(c2)N=O)C(=O)OC)C,1,1
10217,669505,"Dimethyl 2,6-dimethyl-4-(4-nitrosophenyl)-1,4-dihydropyridine-3,5-dicarboxylate",,,382112.0,COC(=O)C1=C(C)NC(=C(C1c2ccc(cc2)N=O)C(=O)OC)C,2,2
10218,669506,"Methyl 4-[3-(hydroxyamino)phenyl]-2,6-dimethyl-5-nitro-1,4-dihydropyridine-3-carboxylate",,,382113.0,COC(=O)C1=C(C)NC(=C(C1c2cccc(NO)c2)[N+](=O)[O-])C,2,1
10219,669508,"3-O-[2-(4-Nitrophenyl)ethyl] 5-O-propan-2-yl 2,6-dimethyl-4-[2-(trifluoromethyl)phenyl]-1,4-dihydropyridine-3,5-dicarboxylate",,,382115.0,CC(C)OC(=O)C1=C(C)NC(=C(C1c2ccccc2C(F)(F)F)C(=O)OCCc3ccc(cc3)[N+](=O)[O-])C,1,1
10220,669509,"5-O-(1,3-Dinitrooxypropan-2-yl) 3-O-propan-2-yl 2,6-dimethyl-4-[2-(trifluoromethyl)phenyl]-1,4-dihydropyridine-3,5-dicarboxylate",,,382116.0,CC(C)OC(=O)C1=C(C)NC(=C(C1c2ccccc2C(F)(F)F)C(=O)OC(CO[N+](=O)[O-])CO[N+](=O)[O-])C,1,1
10221,669511,"3-O-[2-(4-Nitrophenyl)ethyl] 5-O-propan-2-yl 2,6-dimethyl-4-(2-nitrophenyl)-1,4-dihydropyridine-3,5-dicarboxylate",,,382118.0,CC(C)OC(=O)C1=C(C)NC(=C(C1c2ccccc2[N+](=O)[O-])C(=O)OCCc3ccc(cc3)[N+](=O)[O-])C,1,1
10222,669513,"2-(Nitrooxy)ethyl propan-2-yl 2,6-dimethyl-4-(3-nitrophenyl)-1,4-dihydropyridine-3,5-dicarboxylate",,,382120.0,CC(C)OC(=O)C1=C(C)NC(=C(C1c2cccc(c2)[N+](=O)[O-])C(=O)OCCO[N+](=O)[O-])C,1,1
10223,669514,"3-O-[2-(4-Nitrophenyl)ethyl] 5-O-propan-2-yl 2,6-dimethyl-4-(3-nitrophenyl)-1,4-dihydropyridine-3,5-dicarboxylate",,,382121.0,CC(C)OC(=O)C1=C(C)NC(=C(C1c2cccc(c2)[N+](=O)[O-])C(=O)OCCc3ccc(cc3)[N+](=O)[O-])C,1,1
10224,669515,"5-O-(1,3-Dinitrooxypropan-2-yl) 3-O-propan-2-yl 2,6-dimethyl-4-(3-nitrophenyl)-1,4-dihydropyridine-3,5-dicarboxylate",,,382122.0,CC(C)OC(=O)C1=C(C)NC(=C(C1c2cccc(c2)[N+](=O)[O-])C(=O)OC(CO[N+](=O)[O-])CO[N+](=O)[O-])C,2,1
10225,669516,"Methyl 2,6-dimethyl-5-nitro-4-(3-nitrosophenyl)-1,4-dihydropyridine-3-carboxylate",,,382123.0,COC(=O)C1=C(C)NC(=C(C1c2cccc(c2)N=O)[N+](=O)[O-])C,1,1
10226,669517,"Methyl 5-(hydroxyamino)-2,6-dimethyl-4-[2-(trifluoromethyl)phenyl]pyridine-3-carboxylate",,,382124.0,COC(=O)c1c(C)nc(C)c(NO)c1c2ccccc2C(F)(F)F,1,1
