Drug Name,DrugBank ID,PubChem CID,PubChem SID,SMILES,Gene,NSC
Morpholine-4-Carboxylic Acid [1-(2-Benzylsulfanyl-1-Formyl-Ethylcarbamoyl)-2-Phenyl-Ethyl]-Amide,DB03984,5287870.0,46507654.0,[H][C@@](CSCC1=CC=CC=C1)(NC(=O)[C@]([H])(CC1=CC=CC=C1)NC(=O)N1CCOCC1)C=O,CTSS,
6-methyl-formycin A,DB03986,446658.0,46506200.0,[H][C@]1(O[C@H](CO)[C@@H](O)[C@H]1O)C1=C2N=C[N+](C)=C(N)C2=NN1,deoD,
"2,4-Diamino-6-[N-(3',5'-Dimethoxybenzyl)-N-Methylamino]Pyrido[2,3-D]Pyrimidine",DB03987,447022.0,46505335.0,COC1=CC(OC)=CC(CN(C)C2=CN=C3N=C(N)N=C(N)C3=C2)=C1,DHFR,
"2,6-Diamino-Hexanoic Acid Amide",DB03988,17754068.0,46506171.0,N[C@@H](CCCC[NH3+])C(N)=O,ADCYAP1,
D-Allopyranose,DB03989,439507.0,46505989.0,OC[C@H]1OC(O)[C@H](O)[C@H](O)[C@@H]1O,alsB,
"2-deoxy-2,3-dehydro-N-acetylneuraminic acid",DB03991,65309.0,46505061.0,[H][C@]1(OC(=C[C@H](O)[C@H]1NC(C)=O)C(O)=O)[C@H](O)[C@H](O)CO,HN,
"2-deoxy-2,3-dehydro-N-acetylneuraminic acid",DB03991,65309.0,46505061.0,[H][C@]1(OC(=C[C@H](O)[C@H]1NC(C)=O)C(O)=O)[C@H](O)[C@H](O)CO,nedA,
"2-deoxy-2,3-dehydro-N-acetylneuraminic acid",DB03991,65309.0,46505061.0,[H][C@]1(OC(=C[C@H](O)[C@H]1NC(C)=O)C(O)=O)[C@H](O)[C@H](O)CO,NA,
"2-deoxy-2,3-dehydro-N-acetylneuraminic acid",DB03991,65309.0,46505061.0,[H][C@]1(OC(=C[C@H](O)[C@H]1NC(C)=O)C(O)=O)[C@H](O)[C@H](O)CO,NEU2,
Isocaproic acid,DB03993,12587.0,46505310.0,CC(C)CCC(O)=O,ilvE,
Ethanolamine,DB03994,700.0,46508846.0,NCCO,nspA,
Ethanolamine,DB03994,700.0,46508846.0,NCCO,ANXA3,
Betadex,DB03995,444041.0,46505830.0,[H][C@]1(CO)O[C@]2([H])O[C@]3([H])[C@@]([H])(CO)O[C@]([H])(O[C@]4([H])[C@@]([H])(CO)O[C@]([H])(O[C@]5([H])[C@@]([H])(CO)O[C@]([H])(O[C@]6([H])[C@@]([H])(CO)O[C@]([H])(O[C@]7([H])[C@@]([H])(CO)O[C@]([H])(O[C@]8([H])[C@@]([H])(CO)O[C@]([H])(O[C@@]1([H])[C@]([H])(O)[C@@]2([H])O)[C@]([H])(O)[C@@]8([H])O)[C@]([H])(O)[C@@]7([H])O)[C@]([H])(O)[C@@]6([H])O)[C@]([H])(O)[C@@]5([H])O)[C@]([H])(O)[C@@]4([H])O)[C@]([H])(O)[C@@]3([H])O,tvaII,
Betadex,DB03995,444041.0,46505830.0,[H][C@]1(CO)O[C@]2([H])O[C@]3([H])[C@@]([H])(CO)O[C@]([H])(O[C@]4([H])[C@@]([H])(CO)O[C@]([H])(O[C@]5([H])[C@@]([H])(CO)O[C@]([H])(O[C@]6([H])[C@@]([H])(CO)O[C@]([H])(O[C@]7([H])[C@@]([H])(CO)O[C@]([H])(O[C@]8([H])[C@@]([H])(CO)O[C@]([H])(O[C@@]1([H])[C@]([H])(O)[C@@]2([H])O)[C@]([H])(O)[C@@]8([H])O)[C@]([H])(O)[C@@]7([H])O)[C@]([H])(O)[C@@]6([H])O)[C@]([H])(O)[C@@]5([H])O)[C@]([H])(O)[C@@]4([H])O)[C@]([H])(O)[C@@]3([H])O,malE,
"3-[(5s)-1-Acetyl-3-(2-Chlorophenyl)-4,5-Dihydro-1h-Pyrazol-5-Yl]Phenol",DB03996,5288685.0,46504828.0,[H][C@]1(CC(=NN1C(C)=O)C1=C(Cl)C=CC=C1)C1=CC=CC(O)=C1,KIF11,
L-histidinol phosphate,DB03997,439398.0,46508216.0,N[C@H](COP(O)(O)=O)CC1=CNC=N1,hisC,
Butylphosphonate,DB03999,76839.0,46508065.0,CCCCP(O)(O)=O,lip,
Bromo-Willardiine,DB04000,167842.0,46506954.0,N[C@@H](CN1C=C(Br)C(=O)NC1=O)C(O)=O,GRIA2,
6-(Oxalyl-Amino)-1h-Indole-5-Carboxylic Acid,DB04001,444763.0,46507416.0,OC(=O)C(=O)NC1=CC2=C(C=CN2)C=C1C(O)=O,PTPN1,
4-Sulfonamide-[4-(Thiomethylaminobutane)]Benzamide,DB04002,1759.0,46505100.0,NS(=O)(=O)C1=CC=C(C=C1)C(=O)NCCCCNCS,CA2,
{4-[(2S)-2-Acetamido-3-({(1S)-1-[3-carbamoyl-4-(cyclohexylmethoxy)phenyl]ethyl}amino)-3-oxopropyl]-2-phosphonophenoxy}acetic acid,DB04003,446300.0,46509016.0,[H]N([H])C(=O)C1=C(OCC2CCCCC2)C=CC(=C1)[C@H](C)N([H])C(=O)[C@H](CC1=CC(=C(OCC(O)=O)C=C1)P(O)(O)=O)N([H])C(C)=O,LCK,
"2,6-Diamino-8-(2-Dimethylaminoethylsulfanylmethyl)-3h-Quinazolin-4-One",DB04004,448017.0,46507652.0,CN(C)CCSCC1=C2N=C(N)NC(=O)C2=CC(N)=C1,tgt,
Uridine 5'-triphosphate,DB04005,6133.0,46507277.0,O[C@H]1[C@@H](O)[C@@H](O[C@@H]1COP(O)(=O)OP(O)(=O)OP(O)(O)=O)N1C=CC(=O)NC1=O,UCK2,
"[2-Amino-6-(2,6-Difluoro-Benzoyl)-Imidazo[1,2-a]Pyridin-3-Yl]-Phenyl-Methanone",DB04006,5289179.0,46508918.0,NC1=C(N2C=C(C=CC2=N1)C(=O)C1=C(F)C=CC=C1F)C(=O)C1=CC=CC=C1,CDK2,
Bromo-WR99210,DB04007,2429.0,46508250.0,CC1(C)N=C(N)N=C(N)N1OCCCOC1=CC=C(Br)C=C1,folA,
Zinc;[amino-[2-[[5-[amino(azaniumylidene)methyl]benzimidazol-1-id-2-yl]methyl]benzimidazol-1-id-5-yl]methylidene]azanium,DB04008,131704266.0,46507506.0,[Zn++].NC(=[NH2+])C1=CC2=C([N-]C(CC3=NC4=C([N-]3)C=CC(=C4)C(N)=[NH2+])=N2)C=C1,PRSS1,
Dimethyl Propionate Ester Heme,DB04009,11963944.0,46505974.0,COC(=O)CCC1=C(C)C2=CC3=C(C=C)C(C)=C4C=C5N6C(=CC7=C(C)C(CCC(=O)OC)=C8C=C1N2[Fe@@]6(N78)N34)C(C)=C5C=C,CYB5A,
2-(3'-Methoxyphenyl) Benzimidazole-4-Carboxamide,DB04010,1511.0,46505442.0,COC1=CC=CC(=C1)C1=NC2=C(N1)C=CC=C2C(N)=O,PARP1,
"(3r)-4-(P-Toluenesulfonyl)-1,4-Thiazane-3-Carboxylicacid-L-Leucine",DB04012,446411.0,46506052.0,[H][C@@](CC(C)C)(NC(=O)[C@]1([H])CSCCN1S(=O)(=O)C1=CC=C(C)C=C1)C(O)=O,FKBP1A,
1-Deoxy-1-methoxycarbamido-beta-D-gluco-2-heptulopyranosonamide,DB04013,444456.0,46507579.0,[H]N([H])C(=O)[C@]1(O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)N([H])C(=O)OC,PYGM,
Alsterpaullone,DB04014,5005498.0,46504736.0,[O-][N+](=O)C1=CC2=C(NC3=C2CC(=O)NC2=C3C=CC=C2)C=C1,GSK3B,705701.0
Alsterpaullone,DB04014,5005498.0,46504736.0,[O-][N+](=O)C1=CC2=C(NC3=C2CC(=O)NC2=C3C=CC=C2)C=C1,CDK5,705701.0
Alsterpaullone,DB04014,5005498.0,46504736.0,[O-][N+](=O)C1=CC2=C(NC3=C2CC(=O)NC2=C3C=CC=C2)C=C1,CDK1,705701.0
Methionine Phosphinate,DB04015,6398483.0,46507350.0,CSCC[C@H](N)P(O)=O,metG,
Methionine Phosphinate,DB04015,6398483.0,46507350.0,CSCC[C@H](N)P(O)=O,map,
2-[3-({Methyl[1-(2-Naphthoyl)Piperidin-4-Yl]Amino}Carbonyl)-2-Naphthyl]-1-(1-Naphthyl)-2-Oxoethylphosphonic Acid,DB04016,656932.0,46507882.0,CN(C1CCN(CC1)C(=O)C1=CC2=CC=CC=C2C=C1)C(=O)C1=CC2=CC=CC=C2C=C1C(=O)[C@@H](C1=CC=CC2=CC=CC=C12)P(O)(O)=O,CTSG,
2-[3-({Methyl[1-(2-Naphthoyl)Piperidin-4-Yl]Amino}Carbonyl)-2-Naphthyl]-1-(1-Naphthyl)-2-Oxoethylphosphonic Acid,DB04016,656932.0,46507882.0,CN(C1CCN(CC1)C(=O)C1=CC2=CC=CC=C2C=C1)C(=O)C1=CC2=CC=CC=C2C=C1C(=O)[C@@H](C1=CC=CC2=CC=CC=C12)P(O)(O)=O,CMA1,
Clorgiline,DB04017,4380.0,46507410.0,CN(CCCOC1=CC=C(Cl)C=C1Cl)CC#C,MAOA,
S-Isopropyl-Isothiourea,DB04018,445319.0,46505190.0,CC(C)SC(N)=N,NOS3,
"4-(2-{[4-{[3-(4-Chlorophenyl)Propyl]Sulfanyl}-6-(1-Piperazinyl)-1,3,5-Triazin-2-Yl]Amino}Ethyl)Phenol",DB04020,9957008.0,46505687.0,OC1=CC=C(CCNC2=NC(SCCCC3=CC=C(Cl)C=C3)=NC(=N2)N2CCNCC2)C=C1,ESR2,
MF268,DB04021,5288799.0,46507638.0,[H][C@]1(C)CN(CCCCCCCCNC=O)C[C@@]([H])(C)O1,ACHE,
Guanosine tetraphosphate,DB04022,439450.0,46508997.0,NC1=NC2=C(N=CN2[C@@H]2O[C@H](COP(O)(=O)OP(O)(O)=O)[C@@H](OP(O)(=O)OP(O)(O)=O)[C@H]2O)C(=O)N1,xpt,
Guanosine tetraphosphate,DB04022,439450.0,46508997.0,NC1=NC2=C(N=CN2[C@@H]2O[C@H](COP(O)(=O)OP(O)(O)=O)[C@@H](OP(O)(=O)OP(O)(O)=O)[C@H]2O)C(=O)N1,obg,
GDP-alpha-D-mannuronic acid,DB04023,447152.0,46508808.0,NC1=NC2=C(N=CN2[C@@H]2O[C@H](COP(O)(=O)OP(O)(=O)O[C@H]3O[C@@H]([C@@H](O)[C@H](O)[C@@H]3O)C(O)=O)[C@@H](O)[C@H]2O)C(=O)N1,algD,
Serine-3'-aminoadenosine,DB04024,448726.0,46505162.0,[H]N([H])[C@@H](CO)C(=O)N([H])[C@@H]1[C@@H](CO)O[C@H]([C@@H]1O)N1C=NC2=C(N=CN=C12)N([H])[H],thrS,
D-arginine,DB04027,71070.0,46506552.0,N[C@H](CCCNC(N)=N)C(O)=O,CKM,
Tyvelose,DB04028,448819.0,46508830.0,[H][C@]1(O)C[C@]([H])(O)[C@@]([H])(O)O[C@]1([H])C,9,
Phenylalanylamide,DB04029,445694.0,46507043.0,N[C@@H](CC1=CC=CC=C1)C(N)=O,daaA,
"1,3,4,9-Tetrahydro-2-(Hydroxybenzoyl)-9-[(4-Hydroxyphenyl)Methyl]-6-Methoxy-2h-Pyrido[3,4-B]Indole",DB04030,4470577.0,46506997.0,OC1=CC=C(CN2C3=C(CCN(C3)C(=O)C3=CC=C(O)C=C3)C3=CC=CC=C23)C=C1,fabI,
Serine vanadate,DB04031,17754186.0,46506158.0,N[C@@H](CO[V](O)([O-])([O-])[O-])C(O)=O,phoA,
Adamantane-1-Carboxylic Acid-5-Dimethylamino-Naphthalene-1-Sulfonylamino-Butyl-Amide,DB04032,448333.0,46506885.0,CN(C)C1=CC=CC2=C1C=CC=C2S(=O)(=O)NCCCCNC(=O)C12CC3CC(CC(C3)C1)C2,camC,
Z-Ala Prolinal,DB04033,5388928.0,46508805.0,[H][C@@](C)(NC(=O)OCC1=CC=CC=C1)C(=O)N1CCC[C@@]1([H])C(O)=O,pep,
Ribulose-5-Phosphate,DB04034,439190.0,46509199.0,OCC(=O)[C@@H](O)[C@H](O)COP(O)(O)=O,ulaD,
Ceftazidime BATSI,DB04035,5849540.0,46505116.0,CC(C)(O\N=C(/C(=O)NCB(O)O)C1=CSC(N)=N1)C(O)=O,ampC,
Ceftazidime BATSI,DB04035,5849540.0,46505116.0,CC(C)(O\N=C(/C(=O)NCB(O)O)C1=CSC(N)=N1)C(O)=O,bla,
Ceftazidime BATSI,DB04035,5849540.0,46505116.0,CC(C)(O\N=C(/C(=O)NCB(O)O)C1=CSC(N)=N1)C(O)=O,blaT-3,
Ceftazidime BATSI,DB04035,5849540.0,46505116.0,CC(C)(O\N=C(/C(=O)NCB(O)O)C1=CSC(N)=N1)C(O)=O,blaT-4,
Ceftazidime BATSI,DB04035,5849540.0,46505116.0,CC(C)(O\N=C(/C(=O)NCB(O)O)C1=CSC(N)=N1)C(O)=O,blaT-5,
Ceftazidime BATSI,DB04035,5849540.0,46505116.0,CC(C)(O\N=C(/C(=O)NCB(O)O)C1=CSC(N)=N1)C(O)=O,blaT-6,
Coenzyme A persulfide,DB04036,174251.0,46504967.0,[H]N([H])C1=C2N=CN([C@@H]3O[C@H](COP(O)(=O)OP(O)(=O)OCC(C)(C)[C@@H](O)C(=O)N([H])CCC(=O)N([H])CCSS)[C@@H](OP(O)(O)=O)[C@H]3O)C2=NC=N1,IVD,
"N,N-Bis(4-Chlorobenzyl)-1h-1,2,3,4-Tetraazol-5-Amine",DB04037,447980.0,46509179.0,ClC1=CC=C(CN(CC2=CC=C(Cl)C=C2)C2=NNN=N2)C=C1,bla,
"N,N-Bis(4-Chlorobenzyl)-1h-1,2,3,4-Tetraazol-5-Amine",DB04037,447980.0,46509179.0,ClC1=CC=C(CN(CC2=CC=C(Cl)C=C2)C2=NNN=N2)C=C1,blaT-3,
"N,N-Bis(4-Chlorobenzyl)-1h-1,2,3,4-Tetraazol-5-Amine",DB04037,447980.0,46509179.0,ClC1=CC=C(CN(CC2=CC=C(Cl)C=C2)C2=NNN=N2)C=C1,blaT-4,
"N,N-Bis(4-Chlorobenzyl)-1h-1,2,3,4-Tetraazol-5-Amine",DB04037,447980.0,46509179.0,ClC1=CC=C(CN(CC2=CC=C(Cl)C=C2)C2=NNN=N2)C=C1,blaT-5,
"N,N-Bis(4-Chlorobenzyl)-1h-1,2,3,4-Tetraazol-5-Amine",DB04037,447980.0,46509179.0,ClC1=CC=C(CN(CC2=CC=C(Cl)C=C2)C2=NNN=N2)C=C1,blaT-6,
3-Oxo-Pentadecanoic Acid,DB04039,4476947.0,46507658.0,CCCCCCCCCCCCC(=O)CC(O)=O,btuB,
3-Oxo-Pentadecanoic Acid,DB04039,4476947.0,46507658.0,CCCCCCCCCCCCC(=O)CC(O)=O,ceaC,
3-Oxo-Pentadecanoic Acid,DB04039,4476947.0,46507658.0,CCCCCCCCCCCCC(=O)CC(O)=O,fhuA,
"N-[1,3-Di(4-morpholinyl)-2-propanyl]-3-(α-D-galactopyranosyloxy)-5-nitrobenzamide",DB04040,5287447.0,46508721.0,[H]N(C(CN1CCOCC1)CN1CCOCC1)C(=O)C1=CC(=CC(O[C@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)=C1)[N+]([O-])=O,eltB,
Nitrocefin Acyl-Serine,DB04041,131704267.0,46508561.0,[H]\C(=C(\[H])C1=C(C=C(C=C1)N(=O)=O)N(=O)=O)C1=C(N[C@]([H])(SC1)[C@]([H])(N=C([O-])CC1=CC=CS1)C(=O)OC[C@]([H])(N)C([O-])=O)C(O)=O,pbp,
"2-[4-(Hydroxy-Methoxy-Methyl)-Benzyl]-7-(4-Hydroxymethyl-Benzyl)-1,1-Dioxo-3,6-Bis-Phenoxymethyl-1lambda6-[1,2,7]Thiadiazepane-4,5-Diol",DB04042,17753826.0,46505466.0,[H][C@](O)(OC)C1=CC=C(CN2[C@]([H])(COC3=CC=CC=C3)[C@]([H])(O)[C@@]([H])(O)[C@@]([H])(COC3=CC=CC=C3)N(CC3=CC=C(CO)C=C3)S2(=O)=O)C=C1,gag-pol,
Carboxymycobactin T,DB04043,46936871.0,46507675.0,OC(=O)CCCCCC\C=C/[C@@H]1O[Fe@]23ON1CCCC[C@@H](NC(=O)[C@@H]1CO[C@H](N1)C1=CC=CC=C1O2)C(=O)OCCC(=O)N[C@@H]1CCCCN(O3)C1=O,LCN2,
4-{2-[(3-Nitrobenzoyl)Amino]Phenoxy}Phthalic Acid,DB04044,657140.0,46507160.0,OC(=O)C1=C(C=C(OC2=C(NC(=O)C3=CC(=CC=C3)[N+]([O-])=O)C=CC=C2)C=C1)C(O)=O,PYGM,
6-hydroxymethylpterin diphosphate,DB04047,151434.0,46507826.0,[H]N([H])C1=NC(=O)C2=NC(COP(O)(=O)OP(O)(O)=O)=CN=C2N1[H],folK,
6-hydroxymethylpterin diphosphate,DB04047,151434.0,46507826.0,[H]N([H])C1=NC(=O)C2=NC(COP(O)(=O)OP(O)(O)=O)=CN=C2N1[H],folP,
N-Carbamoyl-Alanine,DB04048,1535935.0,46506262.0,C[C@@H](NC(N)=O)C(O)=O,PRDX2,
N-Propyl Isocyanide,DB04050,79084.0,46505477.0,CCC[N+]#[C-],MB,
5-phenylpentanoic acid,DB04051,16757.0,46507339.0,OC(=O)CCCCC1=CC=CC=C1,tyrB,
"3,4-Xylenol",DB04052,7249.0,46508199.0,CC1=CC=C(O)C=C1C,cobT,
Hypophosphite,DB04053,183145.0,46505530.0,[O-]P=O,rhdA,
"9-Butyl-8-(2,5-Dimethoxy-Benzyl)-2-Fluoro-9h-Purin-6-Ylamine",DB04054,448974.0,46507870.0,CCCCN1C(CC2=C(OC)C=CC(OC)=C2)=NC2=C(N)N=C(F)N=C12,HSP90AA1,
"2,3-Dicarboxy-4-(2-Chloro-Phenyl)-1-Ethyl-5-Isopropoxycarbonyl-6-Methyl-Pyridinium",DB04055,1478.0,46506866.0,CC[N+]1=C(C)C(C(=O)OC(C)C)=C(C2=CC=CC=C2Cl)C(C(O)=O)=C1C(O)=O,PYGM,
"N-[4-([(2-Amino-4-oxo-1,4-dihydropyrido[3,2-d]pyrimidin-6-yl)methyl]{(2E)-3-[4-carbamoyl-1-(5-O-phosphono-beta-D-ribofuranosyl)-1H-imidazol-5-yl]-2-propenoyl}amino)benzoyl]-L-glutamic acid",DB04057,6323417.0,46507189.0,[H]N([H])C(=O)C1=C(\C=C\C(=O)N(CC2=NC3=C(C=C2)N([H])C(=NC3=O)N([H])[H])C2=CC=C(C=C2)C(=O)N([H])[C@@H](CCC(O)=O)C(O)=O)N(C=N1)[C@@H]1O[C@H](COP(O)(O)=O)[C@@H](O)[C@H]1O,ATIC,
N-Carbamoylphenylalanine,DB04058,446054.0,46508920.0,NC(=O)N[C@@H](CC1=CC=CC=C1)C(O)=O,CPA1,
8-(Pyrimidin-2-Ylamino)Naphthalene-2-Carboximidamide,DB04059,448610.0,46506499.0,NC(=N)C1=CC2=C(C=CC=C2NC2=NC=CC=N2)C=C1,PLAU,
beta-D-fucose,DB04062,439650.0,46508752.0,C[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O,araF,
beta-D-fucose,DB04062,439650.0,46508752.0,C[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O,araC,
alpha-Methylleucine,DB04063,446181.0,46508534.0,CC(C)C[C@](C)(N)C(O)=O,ilvE,
Nogalaviketone,DB04064,5289026.0,46505354.0,COC(=O)C1=C(C)CC(=O)C2=C(O)C3=C(C=C12)C(=O)C1=CC=CC(O)=C1C3=O,snoaL,
N-Cyclopentyl-N-Cyclobutylformamide,DB04065,5287890.0,46506821.0,O=CN(C1CCC1)C1CCCC1,ADH1A,
p-Coumaric acid,DB04066,637542.0,46508796.0,OC(=O)\C=C\C1=CC=C(O)C=C1,PTGR1,
p-Coumaric acid,DB04066,637542.0,46508796.0,OC(=O)\C=C\C1=CC=C(O)C=C1,hutH,
p-Coumaric acid,DB04066,637542.0,46508796.0,OC(=O)\C=C\C1=CC=C(O)C=C1,pyp,
p-Coumaric acid,DB04066,637542.0,46508796.0,OC(=O)\C=C\C1=CC=C(O)C=C1,pph,
4-hydroxybenzyl coenzyme A,DB04067,446969.0,46505458.0,[H]N([H])C1=C2N=CN([C@@H]3O[C@H](COP(O)(=O)OP(O)(=O)OCC(C)(C)[C@@H](O)C(=O)N([H])CCC(=O)N([H])CCSCC4=CC=C(O)C=C4)[C@@H](OP(O)(O)=O)[C@H]3O)C2=NC=N1,fcbC,
"2',3'-dideoxy-3'-fluoro-urididine-5'-diphosphate",DB04068,444503.0,46506763.0,[H]N1C(=O)C=CN([C@H]2C[C@]([H])(F)[C@@H](COP(O)(=O)OP(O)(O)=O)O2)C1=O,NME1,
"5,6-Dihydro-Benzo[H]Cinnolin-3-Ylamine",DB04069,5288116.0,46505857.0,NC1=NN=C2C(CCC3=CC=CC=C23)=C1,DAPK1,
6-Deoxyerythronolide B,DB04070,121904.0,46508714.0,[H][C@@]1(C)C[C@]([H])(C)[C@]([H])(O)[C@@]([H])(C)[C@]([H])(O)[C@@]([H])(C)C(=O)O[C@]([H])(CC)[C@]([H])(C)[C@]([H])(O)[C@@]([H])(C)C1=O,eryF,
Cpad,DB04071,444170.0,46507346.0,NC(=O)C1=NC(=CC=C1)[C@@H]1O[C@H](COP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N2C=NC3=C2N=CN=C3N)[C@@H](O)[C@H]1O,ADH1C,
Alpha-Methylisocitric Acid,DB04072,5459784.0,46507976.0,C[C@@](O)([C@H](CC(O)=O)C(O)=O)C(O)=O,ACO2,
N-{3-[4-(3-amino-propyl)-piperazin-1-yl]-propyl}-3-nitro-5-(galactopyranosyl)-beta-benzamide,DB04073,447976.0,46507990.0,[H]N([H])CCCN1CCN(CCCN([H])C(=O)C2=CC(=CC(O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)=C2)[N+]([O-])=O)CC1,ctxB,
alpha-Ketoisovalerate,DB04074,49.0,46508074.0,CC(C)C(=O)C(O)=O,BCAT2,
alpha-Ketoisovalerate,DB04074,49.0,46508074.0,CC(C)C(=O)C(O)=O,panB,
alpha-Ketoisovalerate,DB04074,49.0,46508074.0,CC(C)C(=O)C(O)=O,cefE,
alpha-Ketoisovalerate,DB04074,49.0,46508074.0,CC(C)C(=O)C(O)=O,leuA,
N-Acetyl-L-Glutamate,DB04075,70914.0,46507366.0,CC(=O)N[C@@H](CCC(O)=O)C(O)=O,argB,
Hypoxanthine,DB04076,790.0,46507200.0,O=C1N=CNC2=C1NC=N2,PNP,
"Heptane-1,2,3-Triol",DB04079,444397.0,46506422.0,[H][C@@](O)(CO)[C@]([H])(O)CCCC,RHO,
"Heptane-1,2,3-Triol",DB04079,444397.0,46506422.0,[H][C@@](O)(CO)[C@]([H])(O)CCCC,pilE1,
"Heptane-1,2,3-Triol",DB04079,444397.0,46506422.0,[H][C@@](O)(CO)[C@]([H])(O)CCCC,fecA,
RU78191,DB04080,75791.0,46507607.0,OC(=O)C(C(O)=O)C1=CC=CC=C1,SRC,
"(4s-Trans)-4-(Methylamino)-5,6-Dihydro-6-Methyl-4h-Thieno(2,3-B)Thiopyran-2-Sulfonamide-7,7-Dioxide",DB04081,5288859.0,46506440.0,[H][C@]1(C)C[C@]([H])(NC)C2=C(SC(=C2)S(N)(=O)=O)S1(=O)=O,CA2,
Decyloxy-Methanol,DB04082,4629337.0,46505519.0,CCCCCCCCCCOCO,frr,
N(6)-(pyridoxal phosphate)-L-lysine,DB04083,10062732.0,46505083.0,CC1=NC=C(COP(O)(O)=O)C(\C=N\CCCC[C@H](N)C(O)=O)=C1O,KYAT1,
N(6)-(pyridoxal phosphate)-L-lysine,DB04083,10062732.0,46505083.0,CC1=NC=C(COP(O)(O)=O)C(\C=N\CCCC[C@H](N)C(O)=O)=C1O,ODC1,
N(6)-(pyridoxal phosphate)-L-lysine,DB04083,10062732.0,46505083.0,CC1=NC=C(COP(O)(O)=O)C(\C=N\CCCC[C@H](N)C(O)=O)=C1O,bioA,
N(6)-(pyridoxal phosphate)-L-lysine,DB04083,10062732.0,46505083.0,CC1=NC=C(COP(O)(O)=O)C(\C=N\CCCC[C@H](N)C(O)=O)=C1O,PYGM,
N(6)-(pyridoxal phosphate)-L-lysine,DB04083,10062732.0,46505083.0,CC1=NC=C(COP(O)(O)=O)C(\C=N\CCCC[C@H](N)C(O)=O)=C1O,AGXT,
N(6)-(pyridoxal phosphate)-L-lysine,DB04083,10062732.0,46505083.0,CC1=NC=C(COP(O)(O)=O)C(\C=N\CCCC[C@H](N)C(O)=O)=C1O,aspC,
N(6)-(pyridoxal phosphate)-L-lysine,DB04083,10062732.0,46505083.0,CC1=NC=C(COP(O)(O)=O)C(\C=N\CCCC[C@H](N)C(O)=O)=C1O,TM_1744,
N(6)-(pyridoxal phosphate)-L-lysine,DB04083,10062732.0,46505083.0,CC1=NC=C(COP(O)(O)=O)C(\C=N\CCCC[C@H](N)C(O)=O)=C1O,mdeA,
N(6)-(pyridoxal phosphate)-L-lysine,DB04083,10062732.0,46505083.0,CC1=NC=C(COP(O)(O)=O)C(\C=N\CCCC[C@H](N)C(O)=O)=C1O,metB,
2-deoxy-2-fluoro-α-D-mannose,DB04084,2758978.0,46506090.0,OC[C@H]1O[C@H](O)[C@@H](F)[C@@H](O)[C@@H]1O,manA,
Bis(N-maleimidomethyl)ether,DB04085,84836.0,46504948.0,O=C1C=CC(=O)N1COCN1C(=O)C=CC1=O,azu,
"2',4'-Dinitrophenyl-2deoxy-2-Fluro-B-D-Cellobioside",DB04086,445981.0,46506128.0,[H][C@]1(CO)O[C@@]([H])(O[C@]2([H])[C@@]([H])(CO)O[C@@]([H])(OC3=C(C=C(C=C3)N(=O)=O)N(=O)=O)[C@]([H])(F)[C@@]2([H])O)[C@]([H])(O)[C@@]([H])(O)[C@]1([H])O,cel5A,
Open Form of 2'-Deoxy-Ribofuranose-5'-Phosphate,DB04087,5288577.0,46508398.0,[H][C@](O)(CCO)[C@]([H])(O)COP(O)(O)=O,deoC,
2-[{4-[(2S)-2-{[(Allyloxy)carbonyl]amino}-3-({4-[3-hydroxy-2-(methoxycarbonyl)phenoxy]butyl}amino)-3-oxopropyl]phenyl}(carboxycarbonyl)amino]benzoic acid,DB04088,10305301.0,46506877.0,[H]N(CCCCOC1=CC=CC(O)=C1C(=O)OC)C(=O)[C@H](CC1=CC=C(C=C1)N(C(=O)C(O)=O)C1=CC=CC=C1C(O)=O)N([H])C(=O)OCC=C,PTPN1,
AL5300,DB04089,4369103.0,46509167.0,[H][C@]1(O)CN(CC2=CC=CS2)S(=O)(=O)C2=C1C=C(S2)S(N)(=O)=O,CA2,
RH-1,DB04090,394347.0,46504603.0,CC1=C(N2CC2)C(=O)C(CO)=C(N2CC2)C1=O,NQO1,697726.0
Apstatin,DB04092,447280.0,46504972.0,C[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CCCN1C(=O)[C@@H](O)[C@H](N)CC1=CC=CC=C1)C(N)=O,pepP,
4-hydroxybutan-2-one,DB04094,111509.0,46508666.0,CC(=O)CCO,FKBP1A,
9-Deazahypoxanthine,DB04095,446221.0,46505917.0,O=C1NC=NC2=C1NC=C2,punA,
Uridine-5'-diphosphate-4-deoxy-4-fluoro-alpha-D-galactose,DB04097,448872.0,46506586.0,[H]N1C(=O)C=CN([C@@H]2O[C@H](COP(O)(=O)OP(O)(=O)O[C@H]3O[C@H](CO)[C@@]([H])(F)[C@H](O)[C@H]3O)[C@@H](O)[C@H]2O)C1=O,galE,
