,NSC,drug,gene,num,rank,dti_existed,predicted_positive,drug_gene,pubmed_hit,top5,key,MECHANISM
3342,767261,"(Z)-1,3-Dihydro-5-fluoro-4-[(4-hydroxy-tetrahydro-pyran-4-yl)ethynyl]-3-[(3-methoxy-1H-pyrrol-2-yl)methylene]-2H-indol-2-one",FXYD5,0,4,0,0,767261_FXYD5,False,True,767261_FXYD5,Kinase
3343,767262,"5-(2-Fluorophenyl)-3-methyl-2,10-dihydropyrazolo[3,4-b][1,4]benzodiazepine-7-carboxamide",SLC43A3,0,1,0,0,767262_SLC43A3,False,True,767262_SLC43A3,Kinase
3344,767262,"5-(2-Fluorophenyl)-3-methyl-2,10-dihydropyrazolo[3,4-b][1,4]benzodiazepine-7-carboxamide",MIF,0,2,0,0,767262_MIF,False,True,767262_MIF,Kinase
3345,767263,"(3Z)-5-fluoro-4-[2-(4-hydroxypiperidin-4-yl)ethynyl]-3-[(3-methoxy-1H-pyrrol-2-yl)methylidene]-2,3-dihydro-1H-indol-2-one hydrochloride",BAX,0,2,0,0,767263_BAX,False,True,767263_BAX,Kinase
3346,767262,"5-(2-Fluorophenyl)-3-methyl-2,10-dihydropyrazolo[3,4-b][1,4]benzodiazepine-7-carboxamide",ELOVL5,0,4,0,0,767262_ELOVL5,False,True,767262_ELOVL5,Kinase
3347,767262,"5-(2-Fluorophenyl)-3-methyl-2,10-dihydropyrazolo[3,4-b][1,4]benzodiazepine-7-carboxamide",HIST1H2BB,0,5,0,0,767262_HIST1H2BB,False,True,767262_HIST1H2BB,Kinase
3348,767262,"5-(2-Fluorophenyl)-3-methyl-2,10-dihydropyrazolo[3,4-b][1,4]benzodiazepine-7-carboxamide",HMGCR,0,3,0,0,767262_HMGCR,False,True,767262_HMGCR,Kinase
3349,767263,"(3Z)-5-fluoro-4-[2-(4-hydroxypiperidin-4-yl)ethynyl]-3-[(3-methoxy-1H-pyrrol-2-yl)methylidene]-2,3-dihydro-1H-indol-2-one hydrochloride",TMEM47,0,5,0,0,767263_TMEM47,False,True,767263_TMEM47,Kinase
3350,767263,"(3Z)-5-fluoro-4-[2-(4-hydroxypiperidin-4-yl)ethynyl]-3-[(3-methoxy-1H-pyrrol-2-yl)methylidene]-2,3-dihydro-1H-indol-2-one hydrochloride",ITGB3,0,4,0,0,767263_ITGB3,False,True,767263_ITGB3,Kinase
3351,767264,"(3Z)-5-fluoro-4-[(3R)-4-hydroxy-3-(methylamino)but-1-yn-1-yl]-3-[(3-methoxy-1H-pyrrol-2-yl)methylidene]-2,3-dihydro-1H-indol-2-one",HMGCR,0,1,0,0,767264_HMGCR,False,True,767264_HMGCR,Kinase
3352,767264,"(3Z)-5-fluoro-4-[(3R)-4-hydroxy-3-(methylamino)but-1-yn-1-yl]-3-[(3-methoxy-1H-pyrrol-2-yl)methylidene]-2,3-dihydro-1H-indol-2-one",LOC100128816,0,2,0,0,767264_LOC100128816,False,True,767264_LOC100128816,Kinase
3353,767264,"(3Z)-5-fluoro-4-[(3R)-4-hydroxy-3-(methylamino)but-1-yn-1-yl]-3-[(3-methoxy-1H-pyrrol-2-yl)methylidene]-2,3-dihydro-1H-indol-2-one",SLC43A3,0,4,0,0,767264_SLC43A3,False,True,767264_SLC43A3,Kinase
3354,767264,"(3Z)-5-fluoro-4-[(3R)-4-hydroxy-3-(methylamino)but-1-yn-1-yl]-3-[(3-methoxy-1H-pyrrol-2-yl)methylidene]-2,3-dihydro-1H-indol-2-one",APBB1IP,0,5,0,0,767264_APBB1IP,False,True,767264_APBB1IP,Kinase
3355,767265,"4-((3R,4S,5R)-4-Amino-3,5-dihydroxy-hex-1-ynyl)-5-fluoro-3-[1-(3-methoxy-1H-pyrrol-2-YL)-meth-(Z)-ylidene]-1,3-dihydro-indol-2-one",LOC100128816,0,1,0,0,767265_LOC100128816,False,True,767265_LOC100128816,Kinase
3356,767265,"4-((3R,4S,5R)-4-Amino-3,5-dihydroxy-hex-1-ynyl)-5-fluoro-3-[1-(3-methoxy-1H-pyrrol-2-YL)-meth-(Z)-ylidene]-1,3-dihydro-indol-2-one",HMGCR,0,2,0,0,767265_HMGCR,False,True,767265_HMGCR,Kinase
3357,767265,"4-((3R,4S,5R)-4-Amino-3,5-dihydroxy-hex-1-ynyl)-5-fluoro-3-[1-(3-methoxy-1H-pyrrol-2-YL)-meth-(Z)-ylidene]-1,3-dihydro-indol-2-one",BAX,0,3,0,0,767265_BAX,False,True,767265_BAX,Kinase
3358,767263,"(3Z)-5-fluoro-4-[2-(4-hydroxypiperidin-4-yl)ethynyl]-3-[(3-methoxy-1H-pyrrol-2-yl)methylidene]-2,3-dihydro-1H-indol-2-one hydrochloride",LOC100128816,0,1,0,0,767263_LOC100128816,False,True,767263_LOC100128816,Kinase
3359,767265,"4-((3R,4S,5R)-4-Amino-3,5-dihydroxy-hex-1-ynyl)-5-fluoro-3-[1-(3-methoxy-1H-pyrrol-2-YL)-meth-(Z)-ylidene]-1,3-dihydro-indol-2-one",APBB1IP,0,4,0,0,767265_APBB1IP,False,True,767265_APBB1IP,Kinase
3360,767261,"(Z)-1,3-Dihydro-5-fluoro-4-[(4-hydroxy-tetrahydro-pyran-4-yl)ethynyl]-3-[(3-methoxy-1H-pyrrol-2-yl)methylene]-2H-indol-2-one",CDK1,0,5,0,0,767261_CDK1,False,True,767261_CDK1,Kinase
3361,767265,"4-((3R,4S,5R)-4-Amino-3,5-dihydroxy-hex-1-ynyl)-5-fluoro-3-[1-(3-methoxy-1H-pyrrol-2-YL)-meth-(Z)-ylidene]-1,3-dihydro-indol-2-one",CRACR2A,0,5,0,0,767265_CRACR2A,False,True,767265_CRACR2A,Kinase
3362,767268,(Arylindolyl)maleimide deriv. 27,IGLV1-44,0,1,0,0,767268_IGLV1-44,False,True,767268_IGLV1-44,Kinase
3363,767268,(Arylindolyl)maleimide deriv. 27,IGLC1,0,2,0,0,767268_IGLC1,False,True,767268_IGLC1,Kinase
3364,767268,(Arylindolyl)maleimide deriv. 27,ITGB5,0,3,0,0,767268_ITGB5,False,True,767268_ITGB5,Kinase
3365,767268,(Arylindolyl)maleimide deriv. 27,IFI16,0,4,0,0,767268_IFI16,False,True,767268_IFI16,Kinase
3366,767268,(Arylindolyl)maleimide deriv. 27,EDIL3,0,5,0,0,767268_EDIL3,False,True,767268_EDIL3,Kinase
3367,767271,Bisindolylmaleimide deriv. 5c,SDC4,0,2,0,0,767271_SDC4,False,True,767271_SDC4,Kinase
3368,767271,Bisindolylmaleimide deriv. 5c,RPL3,0,3,0,0,767271_RPL3,False,True,767271_RPL3,Kinase
3369,767271,Bisindolylmaleimide deriv. 5c,APP,0,1,0,0,767271_APP,False,True,767271_APP,Kinase
3370,767264,"(3Z)-5-fluoro-4-[(3R)-4-hydroxy-3-(methylamino)but-1-yn-1-yl]-3-[(3-methoxy-1H-pyrrol-2-yl)methylidene]-2,3-dihydro-1H-indol-2-one",BAX,0,3,0,0,767264_BAX,False,True,767264_BAX,Kinase
3371,767263,"(3Z)-5-fluoro-4-[2-(4-hydroxypiperidin-4-yl)ethynyl]-3-[(3-methoxy-1H-pyrrol-2-yl)methylidene]-2,3-dihydro-1H-indol-2-one hydrochloride",CRACR2A,0,3,0,0,767263_CRACR2A,False,True,767263_CRACR2A,Kinase
3372,767261,"(Z)-1,3-Dihydro-5-fluoro-4-[(4-hydroxy-tetrahydro-pyran-4-yl)ethynyl]-3-[(3-methoxy-1H-pyrrol-2-yl)methylene]-2H-indol-2-one",APBB1IP,0,3,0,0,767261_APBB1IP,False,True,767261_APBB1IP,Kinase
3373,767271,Bisindolylmaleimide deriv. 5c,ARHGAP29,0,4,0,0,767271_ARHGAP29,False,True,767271_ARHGAP29,Kinase
3374,767272,Bisindolylmaleimide deriv. 46,KRT8P2,0,2,0,0,767272_KRT8P2,False,True,767272_KRT8P2,Kinase
3375,767271,Bisindolylmaleimide deriv. 5c,ND2,0,5,0,0,767271_ND2,False,True,767271_ND2,Kinase
3376,767272,Bisindolylmaleimide deriv. 46,CD24,0,1,0,0,767272_CD24,False,True,767272_CD24,Kinase
3377,767272,Bisindolylmaleimide deriv. 46,SGMS2,0,4,0,0,767272_SGMS2,False,True,767272_SGMS2,Kinase
3378,767272,Bisindolylmaleimide deriv. 46,ABLIM1,0,3,0,0,767272_ABLIM1,False,True,767272_ABLIM1,Kinase
3379,767274,Bisindolylmaleimide deriv. 9f,SLC43A3,0,3,0,0,767274_SLC43A3,False,True,767274_SLC43A3,Kinase
3380,767274,Bisindolylmaleimide deriv. 9f,NRP1,0,4,0,0,767274_NRP1,False,True,767274_NRP1,Kinase
3381,767275,"10-(4-(1-methyl-1H-indol-3-yl)-2,5-dioxo-2,5-dihydro-1H-pyrrol-3-yl)-3,4-dihydropyrazino[1,2-a]indole-2(1H)-carbothioamide",LCP1,0,3,0,0,767275_LCP1,False,True,767275_LCP1,Kinase
3382,767275,"10-(4-(1-methyl-1H-indol-3-yl)-2,5-dioxo-2,5-dihydro-1H-pyrrol-3-yl)-3,4-dihydropyrazino[1,2-a]indole-2(1H)-carbothioamide",LOC100128816,0,2,0,0,767275_LOC100128816,False,True,767275_LOC100128816,Kinase
3383,767272,Bisindolylmaleimide deriv. 46,KRT8P42,0,5,0,0,767272_KRT8P42,False,True,767272_KRT8P42,Kinase
3384,767274,Bisindolylmaleimide deriv. 9f,PRKAG2,0,2,0,0,767274_PRKAG2,False,True,767274_PRKAG2,Kinase
3385,767275,"10-(4-(1-methyl-1H-indol-3-yl)-2,5-dioxo-2,5-dihydro-1H-pyrrol-3-yl)-3,4-dihydropyrazino[1,2-a]indole-2(1H)-carbothioamide",TBX18,0,4,0,0,767275_TBX18,False,True,767275_TBX18,Kinase
3386,767274,Bisindolylmaleimide deriv. 9f,COL12A1,0,1,0,0,767274_COL12A1,False,True,767274_COL12A1,Kinase
3387,767274,Bisindolylmaleimide deriv. 9f,HIST1H2BB,0,5,0,0,767274_HIST1H2BB,False,True,767274_HIST1H2BB,Kinase
3388,767275,"10-(4-(1-methyl-1H-indol-3-yl)-2,5-dioxo-2,5-dihydro-1H-pyrrol-3-yl)-3,4-dihydropyrazino[1,2-a]indole-2(1H)-carbothioamide",APBB1IP,0,1,0,0,767275_APBB1IP,False,True,767275_APBB1IP,Kinase
3389,767287,(4R)-4-(2-Fluoro-6-hydroxy-3-methoxy-benzoyl)-benzoic acid (3R)-3-[(pyridine-4-carbonyl)amino]-azepan-4-YL ester,KRT8P10,0,4,0,0,767287_KRT8P10,False,True,767287_KRT8P10,Kinase
3390,767287,(4R)-4-(2-Fluoro-6-hydroxy-3-methoxy-benzoyl)-benzoic acid (3R)-3-[(pyridine-4-carbonyl)amino]-azepan-4-YL ester,ABLIM1,0,5,0,0,767287_ABLIM1,False,True,767287_ABLIM1,Kinase
3391,767287,(4R)-4-(2-Fluoro-6-hydroxy-3-methoxy-benzoyl)-benzoic acid (3R)-3-[(pyridine-4-carbonyl)amino]-azepan-4-YL ester,C19orf33,0,1,0,0,767287_C19ORF33,False,True,767287_C19orf33,Kinase
3392,767287,(4R)-4-(2-Fluoro-6-hydroxy-3-methoxy-benzoyl)-benzoic acid (3R)-3-[(pyridine-4-carbonyl)amino]-azepan-4-YL ester,KRT8P30,0,3,0,0,767287_KRT8P30,False,True,767287_KRT8P30,Kinase
3393,767276,"3-(1-Methyl-1H-indol-3-yl)-4-[[6,7,8,9-tetrahydro-12-methyl-7beta,8alpha-(methaniminomethano)pyrido[1,2-a]indol]-10-yl]-1H-pyrrole-2,5-dione",COL12A1,0,5,0,0,767276_COL12A1,False,True,767276_COL12A1,Kinase
3394,767276,"3-(1-Methyl-1H-indol-3-yl)-4-[[6,7,8,9-tetrahydro-12-methyl-7beta,8alpha-(methaniminomethano)pyrido[1,2-a]indol]-10-yl]-1H-pyrrole-2,5-dione",ARHGAP29,0,3,0,0,767276_ARHGAP29,False,True,767276_ARHGAP29,Kinase
3395,767288,"(S)-3-(8-(Dimethylaminomethyl)-6,7,8,9-tetrahydropyrido(1,2-a)indol-10-yl)-4-(1-methyl-3-indolyl)-1H-pyrrole-2,5-dione hydrochloride",SLC43A3,0,1,0,0,767288_SLC43A3,False,True,767288_SLC43A3,Kinase
3396,767289,"3-(1-Methyl-1H-indol-3-yl)-4-[[6,7,8,9-tetrahydro-12-methyl-7beta,8alpha-(methaniminomethano)pyrido[1,2-a]indol]-10-yl]-1H-pyrrole-2,5-dione",SLC43A3,0,1,0,0,767289_SLC43A3,False,True,767289_SLC43A3,Kinase
3397,767289,"3-(1-Methyl-1H-indol-3-yl)-4-[[6,7,8,9-tetrahydro-12-methyl-7beta,8alpha-(methaniminomethano)pyrido[1,2-a]indol]-10-yl]-1H-pyrrole-2,5-dione",COL12A1,0,2,0,0,767289_COL12A1,False,True,767289_COL12A1,Kinase
3398,767287,(4R)-4-(2-Fluoro-6-hydroxy-3-methoxy-benzoyl)-benzoic acid (3R)-3-[(pyridine-4-carbonyl)amino]-azepan-4-YL ester,KRT8P5,0,2,0,0,767287_KRT8P5,False,True,767287_KRT8P5,Kinase
3399,767275,"10-(4-(1-methyl-1H-indol-3-yl)-2,5-dioxo-2,5-dihydro-1H-pyrrol-3-yl)-3,4-dihydropyrazino[1,2-a]indole-2(1H)-carbothioamide",HMGCR,0,5,0,0,767275_HMGCR,False,True,767275_HMGCR,Kinase
3400,767276,"3-(1-Methyl-1H-indol-3-yl)-4-[[6,7,8,9-tetrahydro-12-methyl-7beta,8alpha-(methaniminomethano)pyrido[1,2-a]indol]-10-yl]-1H-pyrrole-2,5-dione",ELOVL5,0,2,0,0,767276_ELOVL5,False,True,767276_ELOVL5,Kinase
3401,767276,"3-(1-Methyl-1H-indol-3-yl)-4-[[6,7,8,9-tetrahydro-12-methyl-7beta,8alpha-(methaniminomethano)pyrido[1,2-a]indol]-10-yl]-1H-pyrrole-2,5-dione",PTBP1,0,4,0,0,767276_PTBP1,False,True,767276_PTBP1,Kinase
3402,767276,"3-(1-Methyl-1H-indol-3-yl)-4-[[6,7,8,9-tetrahydro-12-methyl-7beta,8alpha-(methaniminomethano)pyrido[1,2-a]indol]-10-yl]-1H-pyrrole-2,5-dione",MIF,0,1,0,0,767276_MIF,False,True,767276_MIF,Kinase
3403,767289,"3-(1-Methyl-1H-indol-3-yl)-4-[[6,7,8,9-tetrahydro-12-methyl-7beta,8alpha-(methaniminomethano)pyrido[1,2-a]indol]-10-yl]-1H-pyrrole-2,5-dione",HIST1H2BB,0,3,0,0,767289_HIST1H2BB,False,True,767289_HIST1H2BB,Kinase
3404,767288,"(S)-3-(8-(Dimethylaminomethyl)-6,7,8,9-tetrahydropyrido(1,2-a)indol-10-yl)-4-(1-methyl-3-indolyl)-1H-pyrrole-2,5-dione hydrochloride",ZNF667-AS1,0,2,0,0,767288_ZNF667-AS1,False,True,767288_ZNF667-AS1,Kinase
3405,767289,"3-(1-Methyl-1H-indol-3-yl)-4-[[6,7,8,9-tetrahydro-12-methyl-7beta,8alpha-(methaniminomethano)pyrido[1,2-a]indol]-10-yl]-1H-pyrrole-2,5-dione",ELOVL5,0,4,0,0,767289_ELOVL5,False,True,767289_ELOVL5,Kinase
3406,767289,"3-(1-Methyl-1H-indol-3-yl)-4-[[6,7,8,9-tetrahydro-12-methyl-7beta,8alpha-(methaniminomethano)pyrido[1,2-a]indol]-10-yl]-1H-pyrrole-2,5-dione",ENDOD1,0,5,0,0,767289_ENDOD1,False,True,767289_ENDOD1,Kinase
3407,767288,"(S)-3-(8-(Dimethylaminomethyl)-6,7,8,9-tetrahydropyrido(1,2-a)indol-10-yl)-4-(1-methyl-3-indolyl)-1H-pyrrole-2,5-dione hydrochloride",COL12A1,0,3,0,0,767288_COL12A1,False,True,767288_COL12A1,Kinase
3408,767290,6-Fluoro-5-(2-hydroxy-ethoxy)-3-(1H-pyrrol-2-yl)-1H-benzo[cd]indol-2-one,BAX,0,5,0,0,767290_BAX,False,True,767290_BAX,Kinase
3409,767290,6-Fluoro-5-(2-hydroxy-ethoxy)-3-(1H-pyrrol-2-yl)-1H-benzo[cd]indol-2-one,APBB1IP,0,1,0,0,767290_APBB1IP,False,True,767290_APBB1IP,Kinase
3410,767290,6-Fluoro-5-(2-hydroxy-ethoxy)-3-(1H-pyrrol-2-yl)-1H-benzo[cd]indol-2-one,SLC43A3,0,3,0,0,767290_SLC43A3,False,True,767290_SLC43A3,Kinase
3411,767290,6-Fluoro-5-(2-hydroxy-ethoxy)-3-(1H-pyrrol-2-yl)-1H-benzo[cd]indol-2-one,HMGCR,0,2,0,0,767290_HMGCR,False,True,767290_HMGCR,Kinase
3412,767288,"(S)-3-(8-(Dimethylaminomethyl)-6,7,8,9-tetrahydropyrido(1,2-a)indol-10-yl)-4-(1-methyl-3-indolyl)-1H-pyrrole-2,5-dione hydrochloride",PRKAG2,0,4,0,0,767288_PRKAG2,False,True,767288_PRKAG2,Kinase
3413,767288,"(S)-3-(8-(Dimethylaminomethyl)-6,7,8,9-tetrahydropyrido(1,2-a)indol-10-yl)-4-(1-methyl-3-indolyl)-1H-pyrrole-2,5-dione hydrochloride",HIST1H2BB,0,5,0,0,767288_HIST1H2BB,False,True,767288_HIST1H2BB,Kinase
3414,767291,"(-)-(R)-(Z)-4-(3-Hydroxy-pyrrolidinyl)-3-(3-methoxy--1H-pyrrol-2-ylmethylene)-5-nitro-1,3-dihydro-indol-2-one",BAX,0,3,0,0,767291_BAX,False,True,767291_BAX,Kinase
3415,767291,"(-)-(R)-(Z)-4-(3-Hydroxy-pyrrolidinyl)-3-(3-methoxy--1H-pyrrol-2-ylmethylene)-5-nitro-1,3-dihydro-indol-2-one",APBB1IP,0,4,0,0,767291_APBB1IP,False,True,767291_APBB1IP,Kinase
3416,767291,"(-)-(R)-(Z)-4-(3-Hydroxy-pyrrolidinyl)-3-(3-methoxy--1H-pyrrol-2-ylmethylene)-5-nitro-1,3-dihydro-indol-2-one",SLC43A3,0,5,0,0,767291_SLC43A3,False,True,767291_SLC43A3,Kinase
3417,767291,"(-)-(R)-(Z)-4-(3-Hydroxy-pyrrolidinyl)-3-(3-methoxy--1H-pyrrol-2-ylmethylene)-5-nitro-1,3-dihydro-indol-2-one",HMGCR,0,1,0,0,767291_HMGCR,False,True,767291_HMGCR,Kinase
3418,767292,"[4-Amino-2-[[4-(4-methyl-1-piperazinyl)phenyl]amino]-5-thiazolyl](2,3-dihydro-1,4-benzodioxin-6-yl)methanone",SLC43A3,0,1,0,0,767292_SLC43A3,False,True,767292_SLC43A3,Kinase
3419,767291,"(-)-(R)-(Z)-4-(3-Hydroxy-pyrrolidinyl)-3-(3-methoxy--1H-pyrrol-2-ylmethylene)-5-nitro-1,3-dihydro-indol-2-one",LOC100128816,0,2,0,0,767291_LOC100128816,False,True,767291_LOC100128816,Kinase
3420,767292,"[4-Amino-2-[[4-(4-methyl-1-piperazinyl)phenyl]amino]-5-thiazolyl](2,3-dihydro-1,4-benzodioxin-6-yl)methanone",ELOVL5,0,3,0,0,767292_ELOVL5,False,True,767292_ELOVL5,Kinase
3421,767292,"[4-Amino-2-[[4-(4-methyl-1-piperazinyl)phenyl]amino]-5-thiazolyl](2,3-dihydro-1,4-benzodioxin-6-yl)methanone",MIF,0,2,0,0,767292_MIF,False,True,767292_MIF,Kinase
3422,767292,"[4-Amino-2-[[4-(4-methyl-1-piperazinyl)phenyl]amino]-5-thiazolyl](2,3-dihydro-1,4-benzodioxin-6-yl)methanone",HIST1H2BB,0,4,0,0,767292_HIST1H2BB,False,True,767292_HIST1H2BB,Kinase
3423,767290,6-Fluoro-5-(2-hydroxy-ethoxy)-3-(1H-pyrrol-2-yl)-1H-benzo[cd]indol-2-one,BST2,0,4,0,0,767290_BST2,False,True,767290_BST2,Kinase
3424,767292,"[4-Amino-2-[[4-(4-methyl-1-piperazinyl)phenyl]amino]-5-thiazolyl](2,3-dihydro-1,4-benzodioxin-6-yl)methanone",COL12A1,0,5,0,0,767292_COL12A1,False,True,767292_COL12A1,Kinase
3425,767293,[4-Amino-2-[[4-[4-(1-methylethyl)-1-piperazinyl]phenyl]amino]-5-thiazolyl](3-methoxyphenyl)methanone,HMGCR,0,2,0,0,767293_HMGCR,False,True,767293_HMGCR,Kinase
3426,767293,[4-Amino-2-[[4-[4-(1-methylethyl)-1-piperazinyl]phenyl]amino]-5-thiazolyl](3-methoxyphenyl)methanone,APBB1IP,0,1,0,0,767293_APBB1IP,False,True,767293_APBB1IP,Kinase
3427,767293,[4-Amino-2-[[4-[4-(1-methylethyl)-1-piperazinyl]phenyl]amino]-5-thiazolyl](3-methoxyphenyl)methanone,SLC43A3,0,3,0,0,767293_SLC43A3,False,True,767293_SLC43A3,Kinase
3428,767293,[4-Amino-2-[[4-[4-(1-methylethyl)-1-piperazinyl]phenyl]amino]-5-thiazolyl](3-methoxyphenyl)methanone,LOC100128816,0,4,0,0,767293_LOC100128816,False,True,767293_LOC100128816,Kinase
3429,767293,[4-Amino-2-[[4-[4-(1-methylethyl)-1-piperazinyl]phenyl]amino]-5-thiazolyl](3-methoxyphenyl)methanone,BAX,0,5,0,0,767293_BAX,False,True,767293_BAX,Kinase
3430,767299,5-Amino-1-(4-fluorophenyl)-4-[3-(3-morpholin-4-ylprop-1-ynyl)benzoyl]pyrazole,ANXA6,0,3,0,0,767299_ANXA6,False,True,767299_ANXA6,Kinase
3431,767299,5-Amino-1-(4-fluorophenyl)-4-[3-(3-morpholin-4-ylprop-1-ynyl)benzoyl]pyrazole,LOC100128816,0,1,0,0,767299_LOC100128816,False,True,767299_LOC100128816,Kinase
3432,767299,5-Amino-1-(4-fluorophenyl)-4-[3-(3-morpholin-4-ylprop-1-ynyl)benzoyl]pyrazole,TMEM47,0,4,0,0,767299_TMEM47,False,True,767299_TMEM47,Kinase
3433,767304,"3-(4-Fluorophenyl)-2-(pyridin-4-yl)-1h-pyrrolo[3,2-b]pyridine",PRR16,0,1,0,0,767304_PRR16,False,True,767304_PRR16,Kinase
3434,767299,5-Amino-1-(4-fluorophenyl)-4-[3-(3-morpholin-4-ylprop-1-ynyl)benzoyl]pyrazole,LITAF,0,5,0,0,767299_LITAF,False,True,767299_LITAF,Kinase
3435,767304,"3-(4-Fluorophenyl)-2-(pyridin-4-yl)-1h-pyrrolo[3,2-b]pyridine",NRN1,0,2,0,0,767304_NRN1,False,True,767304_NRN1,Kinase
3436,767304,"3-(4-Fluorophenyl)-2-(pyridin-4-yl)-1h-pyrrolo[3,2-b]pyridine",DDR2,0,4,0,0,767304_DDR2,False,True,767304_DDR2,Kinase
3437,767304,"3-(4-Fluorophenyl)-2-(pyridin-4-yl)-1h-pyrrolo[3,2-b]pyridine",ZNF667-AS1,0,5,0,0,767304_ZNF667-AS1,False,True,767304_ZNF667-AS1,Kinase
3438,767309,4-Benzoyl-5-methyl-2-phenyl-1H-pyrazol-3(2H)-one,TEAD1,0,1,0,0,767309_TEAD1,False,True,767309_TEAD1,Kinase
3439,767309,4-Benzoyl-5-methyl-2-phenyl-1H-pyrazol-3(2H)-one,ANXA2,0,2,0,0,767309_ANXA2,False,True,767309_ANXA2,Kinase
3440,767304,"3-(4-Fluorophenyl)-2-(pyridin-4-yl)-1h-pyrrolo[3,2-b]pyridine",APBB1IP,0,3,0,0,767304_APBB1IP,False,True,767304_APBB1IP,Kinase
3441,767309,4-Benzoyl-5-methyl-2-phenyl-1H-pyrazol-3(2H)-one,AHNAK,0,3,0,0,767309_AHNAK,False,True,767309_AHNAK,Kinase
3442,767309,4-Benzoyl-5-methyl-2-phenyl-1H-pyrazol-3(2H)-one,MARCKS,0,4,0,0,767309_MARCKS,False,True,767309_MARCKS,Kinase
3443,767309,4-Benzoyl-5-methyl-2-phenyl-1H-pyrazol-3(2H)-one,ABLIM1,0,5,0,0,767309_ABLIM1,False,True,767309_ABLIM1,Kinase
3444,767317,"1-(2,4-difluorophenyl)-4-{[3-(pyridin-3-yl)phenyl]carbonyl}-1H-pyrazol-5-amine",APBB1IP,0,1,0,0,767317_APBB1IP,False,True,767317_APBB1IP,Kinase
3445,767317,"1-(2,4-difluorophenyl)-4-{[3-(pyridin-3-yl)phenyl]carbonyl}-1H-pyrazol-5-amine",HMGCR,0,3,0,0,767317_HMGCR,False,True,767317_HMGCR,Kinase
3446,767317,"1-(2,4-difluorophenyl)-4-{[3-(pyridin-3-yl)phenyl]carbonyl}-1H-pyrazol-5-amine",BST2,0,2,0,0,767317_BST2,False,True,767317_BST2,Kinase
3447,767317,"1-(2,4-difluorophenyl)-4-{[3-(pyridin-3-yl)phenyl]carbonyl}-1H-pyrazol-5-amine",RPS4Y1,0,4,0,0,767317_RPS4Y1,False,True,767317_RPS4Y1,Kinase
3448,767317,"1-(2,4-difluorophenyl)-4-{[3-(pyridin-3-yl)phenyl]carbonyl}-1H-pyrazol-5-amine",LCP1,0,5,0,0,767317_LCP1,False,True,767317_LCP1,Kinase
3449,767318,1-(4-fluorophenyl)-4-{[3-(pyridin-4-yl)phenyl]carbonyl}-1H-pyrazol-5-amine,KRT8P2,0,2,0,0,767318_KRT8P2,False,True,767318_KRT8P2,Kinase
3450,767318,1-(4-fluorophenyl)-4-{[3-(pyridin-4-yl)phenyl]carbonyl}-1H-pyrazol-5-amine,CD24,0,1,0,0,767318_CD24,False,True,767318_CD24,Kinase
3451,767318,1-(4-fluorophenyl)-4-{[3-(pyridin-4-yl)phenyl]carbonyl}-1H-pyrazol-5-amine,SGMS2,0,3,0,0,767318_SGMS2,False,True,767318_SGMS2,Kinase
3452,767318,1-(4-fluorophenyl)-4-{[3-(pyridin-4-yl)phenyl]carbonyl}-1H-pyrazol-5-amine,PCBD1,0,4,0,0,767318_PCBD1,False,True,767318_PCBD1,Kinase
3453,767320,"1-(2,4-difluorophenyl)-4-{[3-(pyridin-4-yl)phenyl]carbonyl}-1H-pyrazol-5-amine",HMGCR,0,4,0,0,767320_HMGCR,False,True,767320_HMGCR,Kinase
3454,767327,1-(4-fluorophenyl)-4-{[4-(pyridin-3-yl)phenyl]carbonyl}-1H-pyrazol-5-amine,ABLIM1,0,4,0,0,767327_ABLIM1,False,True,767327_ABLIM1,Kinase
3455,767327,1-(4-fluorophenyl)-4-{[4-(pyridin-3-yl)phenyl]carbonyl}-1H-pyrazol-5-amine,LSR,0,5,0,0,767327_LSR,False,True,767327_LSR,Kinase
3456,767320,"1-(2,4-difluorophenyl)-4-{[3-(pyridin-4-yl)phenyl]carbonyl}-1H-pyrazol-5-amine",SLC43A3,0,5,0,0,767320_SLC43A3,False,True,767320_SLC43A3,Kinase
3457,767329,"(2S)-1-({4-[3-(4-fluorophenyl)-1H-pyrrolo[3,2-b]pyridin-2-yl]pyridin-2-yl}amino)propan-2-ol",CRACR2A,0,2,0,0,767329_CRACR2A,False,True,767329_CRACR2A,Kinase
3458,767329,"(2S)-1-({4-[3-(4-fluorophenyl)-1H-pyrrolo[3,2-b]pyridin-2-yl]pyridin-2-yl}amino)propan-2-ol",BAX,0,3,0,0,767329_BAX,False,True,767329_BAX,Kinase
3459,767329,"(2S)-1-({4-[3-(4-fluorophenyl)-1H-pyrrolo[3,2-b]pyridin-2-yl]pyridin-2-yl}amino)propan-2-ol",LOC100128816,0,1,0,0,767329_LOC100128816,False,True,767329_LOC100128816,Kinase
3460,767329,"(2S)-1-({4-[3-(4-fluorophenyl)-1H-pyrrolo[3,2-b]pyridin-2-yl]pyridin-2-yl}amino)propan-2-ol",HMGCR,0,5,0,0,767329_HMGCR,False,True,767329_HMGCR,Kinase
3461,767330,"3-[3-[(2S)-2,3-dihydroxypropoxy]phenyl]-4-(1-methylindol-3-yl)pyrrole-2,5-dione",LOC100128816,0,1,0,0,767330_LOC100128816,False,True,767330_LOC100128816,Kinase
