NSC #,Drug name,FDA status,Mechanism of action,PubChem SID
706480,"(5R,5Ar,8aR,9S)-9-[(2R,3S)-2-(3,4-dihydroxyphenyl)-3,5,7-trihydroxy-3,4-dihydro-2H-chromen-8-yl]-5-(3,4,5-trimethoxyphenyl)-5a,8,8a,9-tetrahydro-5H-[2]benzofuro[6,5-f][1,3]benzodioxol-6-one",-,-,397857
706482,"[(2R,3R)-8-[(5R,5Ar,8aR,9S)-6-oxo-5-(3,4,5-trimethoxyphenyl)-5a,8,8a,9-tetrahydro-5H-[2]benzofuro[6,5-f][1,3]benzodioxol-9-yl]-2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3,4-dihydro-2H-chromen-3-yl] 3,4,5-",-,-,397859
706484,"[6-[[(1S,2R,3R,5R,7S,10S,11R,14R,15S)-7-Acetyloxy-15-[(2S,4R,5S)-6-fluoro-4,5-dihydroxy-6-methylheptan-2-yl]-2,6,6,10-tetramethyl-3-pentacyclo[12.3.1.01,14.02,11.05,10]octadecanyl]oxy]-3,4,5-trihydrox",-,-,397861
706485,"16,17-Dimethoxy-14-oxo-5,7-dioxa-13-azapentacyclo[11.8.0.02,10.04,8.015,20]henicosa-1(21),2,4(8),9,15(20),16,18-heptaene-21-carbaldehyde",-,-,397862
706486,"2,3,9,10-Tetramethoxy-6,8-dihydro-5H-isoquinolino[2,1-b]isoquinoline-8-carbonitrile",-,-,397863
706491,"2,2,2-Trifluoro-1-[2-isopropyl-2-methyl-4-(trifluoromethyl)-3h-benzo[h]quinazolin-6-yl]ethanone",-,-,135426671
706492,STK242450,-,-,397868
706493,"(2r,3s)-1-(1-Adamantyl)-3-(3-chlorophenyl)-2,3-dihydroxy-propan-1-one",-,-,397869
706496,"2-[5-[4-(Trifluoromethyl)phenyl]-4,5-dihydro-1,2-oxazol-3-yl]phenol",-,-,397872
706705,"Benzenamine, 4-(4-fluoro-2-benzothiazolyl)-2-methyl-",-,-,397873
706729,"3,4-seco-D:B-friedobacchara-4,21-dien-3.beta.-ol",-,-,397877
706730,"3,4-seco-D:B-friedobacchara-4,21-dien-3.beta.-ol acetate",-,-,397878
706736,"9-Tert-butyl-16-methyl-4-(4-methylphenyl)-4,20-diazapentacyclo[11.7.0.02,6.07,12.014,19]icosa-1(13),14(19),15,17-tetraene-3,5-dione",-,-,397880
706737,"9-Tert-butyl-16-methyl-4-(4-phenoxyphenyl)-4,20-diazapentacyclo[11.7.0.02,6.07,12.014,19]icosa-1(13),14(19),15,17-tetraene-3,5-dione",-,-,397881
706739,"Benzo[c]pyrrolo[3,4-a]carbazole-1,3(2H,3aH)-dione, 2-(di...",-,-,397883
706741,tert-butyl(p-tolyl)[?]dione,-,-,397885
706743,"5h-[1,3]dioxolo[5,6]indeno[1,2-c]isoquinoline- 5,12(6h)-...",-,-,397888
706744,Indenoisoquinoline derivative,-,TOP1,397887
706806,"8,24-Ditert-butyl-12,16,28,32-tetraoxapentacyclo[17.13.0.03,17.06,11.022,27]dotriaconta-1(19),2,6(11),7,9,17,22(27),23,25-nonaen-4,20-diyne",-,-,397891
706809,"5-Methoxy-14,15,16,17-tetrazatetracyclo[8.7.0.02,7.013,17]heptadeca-1(10),2(7),3,5,11,13,15-heptaene-12-carboxamide",-,-,397894
706829,"1,6-Bis[4-(4-aminophenoxy)phenyl]diamantane",-,-,397904
706831,"1,6-Bis[4-(3-hydroxy-4-aminophenoxy)phenyl]diamantane",-,-,397906
706833,"1,3-Bis[4-(4-aminophenoxy)phenyl]adamantane",-,-,397908
706835,"1,3-Bis[4-(3-hydroxy-4-aminophenoxy)phenyl]adamantane",-,-,397910
706838,"[4,7-Dimethoxy-1-methyl-5-[5-(4-methylpiperazin-1-yl)-1H-imidazo[4,5-b]pyridin-2-yl]benzimidazol-2-yl]methyl acetate",-,-,6712700
706965,".beta.-D-Glucopyranosylamine, N,N'-(iminodi-2,1-ethanedi...",-,-,-
706978,"4-[[1-(4-Methoxyphenyl)-[1,3]thiazolo[3,2-a]benzimidazol-2-yl]methyl]morpholine",-,-,397922
706979,"N-Ethyl-N-[[1-(4-methoxyphenyl)-[1,3]thiazolo[3,2-a]benzimidazol-2-yl]methyl]ethanamine",-,-,397923
706981,3-(4-Chlorophenyl)-2-[[4-(4-chlorophenyl)thiazol-2-yl]methyl]quinazolin-4-one,-,-,397925
706982,"6,8-Dibromo-3-(4-methoxyphenyl)-2-[[4-(4-methoxyphenyl)thiazol-2-yl]methyl]quinazolin-4-one",-,-,397926
706983,"6,8-Dibromo-3-[4-(4-methoxyphenyl)thiazol-2-yl]-2-phenyl-quinazolin-4-one",-,-,397927
706989,tortuosine,-,-,397928
706992,"4-Amino-6H-pyrido[2,3,4-kl]acridine-6-one",-,-,10944751
706993,"2-[[(8R,9S,10R,13S,14S,17R)-17-Ethynyl-17-hydroxy-13-methyl-1,2,6,7,8,9,10,11,12,14,15,16-dodecahydrocyclopenta[a]phenanthren-3-ylidene]amino]ethyl 9-oxo-10H-acridine-4-carboxylate",-,-,397929
706994,"2-[[(8R,9S,10R,13S,14S,17R)-17-Ethynyl-17-hydroxy-13-methyl-1,2,6,7,8,9,10,11,12,14,15,16-dodecahydrocyclopenta[a]phenanthren-3-ylidene]amino]ethyl acridine-4-carboxylate",-,-,397930
706995,Entinostat,Clinical trial,HDAC,4261
706999,Cystothiazole A,-,-,5470965
707000,Arnidiol,-,-,397932
707006,"5-Acetyl-6-(2-diethylaminoethylsulfanyl)-1,3-diphenyl-2-thioxo-pyrimidin-4-one",-,-,397937
707019,"N-(5-Aminooxypentyl)-N-(3-aminopropoxy)-2,2,5,7,8-pentamethyl-3,4-dihydrochromene-6-sulfonamide;hydrochloride",-,-,397938
707020,"N-(3-Aminopropyl)-N-[3-[3-aminopropyl-(2,4,6-trimethylphenyl)sulfonylamino]oxypropoxy]-2,4,6-trimethylbenzenesulfonamide;hydrochloride",-,-,397940
707021,"2,5-Bis[(2,4,6-trimethylphenyl)sulfonyl]-1,6-dioxa-2,5-diazacycloundecane",-,-,397942
707029,"14-Chloro-8-azoniatetracyclo[8.8.0.02,8.012,17]octadeca-1(18),2(8),12(17),13,15-pentaene;trifluoromethanesulfonate",-,-,397955
707031,2-(Benzenesulfonyl)-1-(4-chlorophenyl)-3-hydroxyguanidine,-,-,9572188
707037,1-(4-Chlorophenyl)-3-hydroxy-2-(5-pyridin-2-ylthiophen-2-yl)sulfonylguanidine,-,-,9572194
707038,"2-Thiophenesulfonamide, N-[(4-chlorophenylamino)(hydroxy...",-,-,9572195
707042,2-[4-(2-Chloro-6-nitrophenoxy)phenyl]sulfonyl-1-(4-chlorophenyl)-3-hydroxyguanidine,-,-,9572199
707043,"1-(4-Chlorophenyl)-2-[3,5-dichloro-4-(4-nitrophenoxy)phenyl]sulfonyl-3-hydroxyguanidine",-,-,9572200
707048,Methyl (2Z)-2-(5-bromo-2-oxo-1H-indol-3-ylidene)acetate,-,-,5470983
707049,"Ethyl (2Z,5Z)-2-carbamoyl-6-(4-chlorophenyl)-3,6-dihydroxy-4-oxohexa-2,5-dienoate",-,-,54685705
707050,LS-91134,-,-,397978
707054,(Z)-(5-Bromo-2-oxo-1H-indol-3-ylidene)sulfamic acid,-,-,135505239
707055,CBMicro_021216,-,-,812842
707058,Methyl (2Z)-2-(1-acetyl-5-bromo-2-oxoindol-3-ylidene)acetate,-,-,5408868
707059,(Z)-N-[(Z)-(5-Bromo-2-oxo-indolin-3-ylidene)amino]-4-(4-chlorophenyl)-2-hydroxy-4-oxo-but-2-enamide,-,-,135426685
707060,STK761344,-,-,5290828
707063,"(2Z,5Z)-3-(2-Benzhydrylidenehydrazinyl)-6-hydroxy-1,6-diphenylhexa-2,5-diene-1,4-dione",-,-,5470988
707067,"2-[(Z)-1,4-Dihydroxy-2-oxo-4-phenylbut-3-enylidene]propanediamide",-,-,54685707
707068,"Ethyl (2Z,5E)-5-bromo-2-carbamoyl-3,6-dihydroxy-4-oxo-6-phenylhexa-2,5-dienoate",-,-,54685708
707075,Ethyl 3-amino-2-[3-[(Z)-2-hydroxy-2-(4-methylphenyl)ethenyl]-7-nitroquinoxalin-2-yl]-3-oxopropanoate,-,-,135426689
707079,"2-Anilino-N-(2-tert-butyl-2,4-dihydroxy-5-oxopyrrol-1-yl)benzamide",-,-,398007
707081,STL446444,-,-,398009
707085,"(4E)-2-Hydroxy-4-[hydroxy(phenyl)methylidene]-1,5-bis(4-methoxyphenyl)-2-phenacylpyrrolidin-3-one",-,-,5471002
707086,"2-(3-Oxo-3,4-dihydro-2h-1,4-benzothiazin-2-ylidene)-1,3-diphenylpropane-1,3-dione",-,-,398013
707088,"3-[(E)-1-Hydroxy-3-oxo-1,3-diphenylprop-1-en-2-yl]-1,4-benzothiazin-2-one",-,-,135505241
707090,dat1,-,-,398017
707091,"2,5-Pyrrolidinedione, 1-[(2-phenoxathiinylamino)methyl]-",-,-,398018
707094,4-(4-Chlorophenyl)-3-(1-phenylpent-4-enoxy)thiazole-2-thione,-,-,398021
707106,"2,2-Bis(5-bromo-1H-indol-3-yl)ethylcarbamic acid tert-butyl ester",-,-,398033
707140,Cadambine,-,-,398038
707148,Odoroside H,-,-,24202596
707149,Neritaloside,-,-,-
707150,"(8-8a),(8'-8'a)-tetradehydroisocalycanthine 3'a(R),3'a(R)",-,-,398040
707181,16-(4-Dimethylaminobenzylidene)-17-oxo-5-androsten-3.bet...,-,-,5471008
707211,"(1s,2s,3s)-1-Dimethoxyphosphoryl-1,3-diphenyl-propane-1,2,3-triol",-,-,398049
707231,"4-[(1S,3S,3Ar,6aS)-3,3a,6a-trihydroxy-2'-oxospiro[5,6-dihydro-4H-cyclopenta[c]furan-1,1'-cyclopentane]-3-yl]butanoic acid",-,-,398054
707389,Eribulin mesilate,FDA approved,TUBB,54611489
707400,"2-[2,6-Bis(trifluoromethyl)phenyl]sulfonyl-1-(4-chlorophenyl)guanidine",-,-,9572209
707404,"2-(2,1,3-Benzothiadiazol-4-ylsulfonyl)-1-(4-chlorophenyl)guanidine",-,-,9572213
707419,"3,6,10,17-Tetrazatetracyclo[8.7.0.02,6.011,16]heptadeca-1(17),2,4,11,13,15-hexaene",-,-,398072
707438,"1H-Indole-3-acetamide, 2-[3-methoxy-3-methyl-1-butenyl]-...",-,-,5471025
707439,2-[2-(3-Methylbut-2-enoyl)-1H-indol-3-yl]-N-[2-(1-tritylimidazol-4-yl)ethyl]acetamide,-,-,398074
707444,Ethyl 5-[3-methoxy-2-[[2-[2-(3-methylbut-2-enoyl)-1H-indol-3-yl]acetyl]amino]-3-oxopropyl]imidazole-1-carboxylate,-,-,398079
707447,"(6'-Acetyl-3-oxospiro[2-benzofuran-1,9'-xanthene]-3'-yl) acetate",-,-,398082
707448,"2-[3,6-Bis(phenylmethoxy)-9H-xanthen-9-yl]-N-[2-(3,4-dimethoxyphenyl)ethyl]benzamide",-,-,398083
707454,"N'-[3-(3-Aminopropylamino)propyl]propane-1,3-diamine;hydrobromide",-,-,398090
707456,(E)-But-2-enedioic acid;N-[3-[4-(3-formamidopropyl)piperazin-1-yl]propyl]formamide,-,-,54611530
707457,Tert-butyl N-[2-[4-[2-[(2-methylpropan-2-yl)oxycarbonylamino]acetyl]piperazin-1-yl]-2-oxoethyl]carbamate,-,-,398092
707459,"[2-(Bromomethyl)-3-hydroxy-2-methyl-propyl] 4-amino-3,5-dibromo-benzoate",-,-,398094
707461,"2-(3,4-Dichlorophenyl)-N-methyl-N-[(2S)-2-pyrrolidin-1-ylcyclohexyl]ethanethioamide;hydrochloride",-,-,54611531
707463,"2-(3,4-Dichlorophenyl)-N-methyl-N-[(1S,2S)-2-(1-methylpyrrolidin-1-ium-1-yl)cyclohexyl]acetamide;bromide",-,-,398097
707465,"2-Butenoic acid, 4-[[4,5-dichloro-2-[[[[2-(1-pyrrolidiny...",-,-,54611534
707467,"(E)-But-2-enedioic acid;tert-butyl N-methyl-N-[(1S,2R)-2-pyrrolidin-1-ylcyclohexyl]carbamate",-,-,5471028
707471,"(2S)-2-Amino-N-methyl-2-phenyl-N-[(1S,2S)-2-pyrrolidin-1-ylcyclohexyl]acetamide",-,-,398107
707474,"2-Hydroxy-N,N-di(propan-2-yl)tricyclo[9.4.0.03,8]pentadeca-1(15),3,5,7,9,11,13-heptaene-2-carboxamide",-,-,398109
707482,SNC-67,-,-,398116
707483,Methyl (2S)-2-[[(2R)-2-[(2-methylpropan-2-yl)oxycarbonyl-prop-2-enylamino]propanoyl]amino]propanoate,-,-,5471032
707484,Snc 80,-,-,123924
707492,"(4R,4As,7S,7aR,12bS)-9-methoxy-3-methyl-1,2,4,5,6,7,7a,13-octahydro-4,12-methanobenzofuro[3,2-e]isoquinoline-4a,7-diol;2,3-dihydroxybutanedioic acid",-,-,6712734
707545,Alvespimycin,Clinical trial,HSP90,-
707546,N-methyl-2-(2-hydroxybutyl)-6-(2-hydroxypentyl)-piperidine,-,-,398123
707547,"(3Ar,5aR,8aR,8bS)-2,2-dimethyl-7-phenyl-3a,5a,8a,8b-tetrahydro-[1,3]dioxolo[4,5-e][1,3]benzoxazole",-,-,398124
707553,"Methyl 7-(3-acetyloxypropoxy)-4-[(2S)-2,3-dihydroxypropyl]-5-(methoxycarbonylamino)-1H-indole-2-carboxylate",-,-,398126
707557,"3-[[5-[(4-Benzylsulfanylpyrazolo[4,5-e]pyrimidin-1-yl)methyl]triazol-1-yl]methoxy]propane-1,2-diol",-,-,398130
707559,"3-[[4-[(4-Methylaminopyrazolo[5,4-d]pyrimidin-1-yl)methyl]triazol-1-yl]methoxy]propane-1,2-diol",-,-,398132
707563,"(2E,4E)-5-Phenyl-1-(5,6,7,8-tetrahydronaphthalen-2-yl)penta-2,4-dien-1-one",-,-,54611498
707616,"2,6-diamino-4-cyclohexylmethoxy-5-nitrosopyrimidine",-,-,398148
707617,2-amino-6-cyclohexylmethoxy-N(sup 9)-methylpurine,-,-,398149
707687,DRQSTMDEXDIYTG-UHFFFAOYSA-N,-,-,398155
707688,"12-Phenyl-9-prop-2-enyl-1,2,9-triazatricyclo[6.4.1.04,13]trideca-2,4(13),5,7,11-pentaen-10-one",-,-,398156
707690,"11-Butyl-4-methylfuro[3,4-b]oxanthren-1(3h)-one",-,-,398158
707691,Benzamido 2-methyl-5-phenyl-4-(p-tolyl)-1h-pyrrole-3-carboxylate,-,-,398159
707692,"Benzamide, N-[[[4-(3-methoxyphenyl)-2-methyl-5-phenyl- 1...",-,-,398160
707693,Benzamido 4-(4-chlorophenyl)-2-methyl-5-phenyl-1H-pyrrole-3-carboxylate,-,-,398161
707694,ChemDiv1_005833,-,-,398162
707696,"6-Benzylsulfanyl-5-cyano-2-methyl-4-(5-methylfuran-2-yl)-N-phenyl-1,4-dihydropyridine-3-carboxamide",-,-,398164
707697,STK834713,-,-,398165
707700,"4-(4-Butoxyphenyl)-7,7-dimethyl-2-nonylsulfanyl-5-oxo-1,4,6,8-tetrahydroquinoline-3-carbonitrile",-,-,398168
707701,Cambridge id 5721799,-,-,398169
707772,"Pyrazolo[1,5-a]indolinium, 4-[[4-(dimethylamino)phenyl]m...",-,-,5471038
707773,"N,N-Dimethyl-4-[(Z)-[1-methyl-2-[(E)-2-phenylethenyl]pyrazolo[1,5-a]indol-1-ium-4-ylidene]methyl]aniline;trifluoromethanesulfonate",-,-,5471040
707774,"Methyl(2r,3as)-2-[(4-hydroxyphenyl)methyl]-1,3,3a,4-tetrahydropyrazolo[1,5-a]indole-2-carboxylate",-,-,398179
707801,"7-Fluoro-9-methoxy-2,3,4,7,7a,13-hexahydro-1H-4,12-methanobenzofuro[3,2-e]isoquinolin-4a-ol;hydrochloride",-,-,398198
707817,"2-(2-Amino-4,5-dichlorophenyl)-N-methyl-N-[(2S)-2-pyrrolidin-1-ylcyclohexyl]acetamide;hydrochloride",-,-,54611452
707819,"3-(3,4-Dichlorophenyl)-1-methyl-1-[(2S)-2-pyrrolidin-1-ylcyclohexyl]urea;hydrochloride",-,-,54611453
707820,Benzyl N-[(1R)-2-[methyl-(2-pyrrolidin-1-ylcyclohexyl)amino]-2-oxo-1-phenylethyl]carbamate;hydrochloride,-,-,54611454
707825,"2-(4,5-Dichloro-2-isothiocyanatophenyl)-N-methyl-N-[(1S,2S)-2-pyrrolidin-1-ylcyclohexyl]acetamide;hydrochloride",-,-,54611471
707832,(E)-1-[4-[2-[Bis(4-fluorophenyl)methoxy]ethyl]piperazin-1-yl]-3-(4-nitrophenyl)prop-2-en-1-one,-,-,5471054
707834,STK803595,-,-,398233
707839,"2-Bromo-1-(2,3-dimethoxyphenyl)-4-azabicyclo[3.3.1]nonane hydrobromide",-,-,398239
707841,Methyl (Z)-4-[[1-[2-(diethylamino)ethyl]-2-[(4-ethoxyphenyl)methyl]benzimidazol-5-yl]amino]but-2-enoate,-,-,5471055
707848,CFQVRXZCCTVTIK-UHFFFAOYSA-N,-,-,398249
707904,"7-(4-Methoxyphenyl)-6-phenyl-2,3,8,8a-tetrahydro-1H-indolizin-5-one",-,-,23661578
707907,"6,7-Bis(4-methoxyphenyl)-2,3,8,8a-tetrahydro-1H-indolizin-5-one",-,-,24202597
707909,"6-(3,4-Dimethoxyphenyl)-7-(4-methoxyphenyl)-2,3,8,8a-tetrahydro-1H-indolizin-5-one",-,-,24202598
707977,Ethyl 4-(2-amino-3-cyano-4-phenyl-pyrrol-1-yl)-3-(4-chlorophenyl)-2-thioxo-thiazole-5-carboxylate,-,-,398263
707982,"[4-[[2-(1h-Indol-2-yl)-1,3-dioxolan-2-yl]methyl]-1-piperidyl]-phenyl-methanone",-,-,398268
707983,"[4-[[2-(1-Ethoxyindol-2-yl)-1,3-dioxolan-2-yl]methyl]-1-piperidyl]-phenyl-methanone",-,-,398269
707985,"Methyl 4-[2,3-dihydro-1H-indol-2-yl-(4-methoxyphenyl)methyl]-12-ethyl-10,11-dihydroxy-5-methoxy-8-methyl-8,16-diazapentacyclo[10.6.1.01,9.02,7.016,19]nonadeca-2(7),3,5,13-tetraene-10-carboxylate",-,-,398271
707993,"(8-Methyl-8-azabicyclo[3.2.1]oct-2-en-3-yl) N,N-dimethylcarbamate",-,-,398279
708015,AQ-776/42801493,-,-,398301
708027,"3-[6-(Trifluoromethyl)imidazo[1,2-a]pyridin-2-yl]phenol",-,-,398313
708035,"Phenyl N-(2-phenylimidazo[1,2-a]pyridin-6-yl)carbamate",-,-,398321
708044,"Methyl (Z)-4-(benzylideneamino)-4,4-dicyanobut-2-enoate",-,-,5471060
708045,"Methyl (Z)-4,4-dicyano-4-[(4-methylphenyl)methylideneamino]but-2-enoate",-,-,5471061
708046,"Methyl (Z)-4,4-dicyano-4-[(4-methoxyphenyl)methylideneamino]but-2-enoate",-,-,5471062
708047,Ethyl 5-cyano-2-(3-thienyl)-1h-pyrrole-3-carboxylate,-,-,398328
708048,"2-Butenoic acid, 4,4-dicyano-4-[[(3-thienyl)methylene]am...",-,-,5471063
708049,"Piperazine-2,2,5,5-tetracarbonitrile, 3,6-dipropyl-",-,-,398330
708052,-,-,-,398332
708061,"3-Hydroxy-2,2,7,7-tetramethylcyclohept-5-ene-1,4-dione",-,-,398341
708062,6-Ethoxy-2-(hydroxymethyl)-2h-pyran-3(6h)-one,-,-,398342
708066,"8-Methyl-8-azatetracyclo[7.7.1.02,7.013,17]heptadeca-1(16),2(7),3,5,13(17),14-hexaene-3,4,15-triol",-,-,398346
708067,"13-Methyl-4,6-dioxa-13-azapentacyclo[10.7.1.02,10.03,7.016,20]icosa-1(19),2(10),3(7),8,16(20),17-hexaen-18-amine",-,-,398347
708069,-,-,-,-
708070,gemmp[10],-,-,16129935
708072,"1,3-Bis[3-(1-piperidin-1-ylcyclohexyl)phenyl]thiourea",-,-,5471064
708073,"2-Amino-N-[4,5-dichloro-2-[[methyl-[(1S,2S)-2-pyrrolidin-1-ylcyclohexyl]amino]methyl]phenyl]acetamide",-,-,398349
708074,"N'-[1-(1-Benzothiophen-2-yl)cyclohexyl]-N-methylpropane-1,3-diamine;(E)-but-2-enedioic acid",-,-,54611499
708080,1-(1-Benzothiophen-2-yl)-N-methylcyclohexan-1-amine;(E)-but-2-enedioic acid,-,-,5471068
708081,"1-(1-Benzothiophen-2-yl)-N,N-dimethylcyclohexan-1-amine;(E)-but-2-enedioic acid",-,-,5471069
708087,1-[1-(1-Benzothiophen-2-yl)cycloheptyl]piperidine;(E)-but-2-enedioic acid,-,-,5471072
708092,AYFQZGKBCJUBOZ-UHFFFAOYSA-N,-,-,398379
708094,N-[1-(1-Benzothiophen-2-yl)cyclohexyl]pentanamide,-,-,398381
708096,1-[1-(Benzothiophen-2-yl)-4-isothiocyanato-cyclohexyl]piperidine,-,-,398383
708105,4-(Benzothiophen-2-yl)-4-(1-piperidyl)cyclohexan-1-amine,-,-,398392
708106,2-Amino-N-[1-(1-benzothiophen-2-yl)cyclohexyl]acetamide;(E)-but-2-enedioic acid,-,-,5471073
708123,1-[1-(1-Benzothiophen-2-yl)cyclopentyl]piperidine;(E)-but-2-enedioic acid,-,-,5471077
708130,Methanesulfonic acid; 2-[3-[1-(1-piperidyl)cyclohexyl]phenoxy]ethanamine,-,-,398428
708237,"1-[(4As,6R,7S,8S,8aS)-8-hydroxy-3-methyl-7-phenylmethoxy-6-(phenylmethoxymethyl)-6,7,8,8a-tetrahydro-4aH-pyrano[2,3-b][1,4]oxathiin-2-yl]ethanone",-,-,398461
708240,Cbz-[Lys3]-Didemnin B,-,-,398464
708244,"Indolo[3,2-d]benzazepin-6(5H)-one, 9-cyano-2,3-dimethoxy...",-,-,398465
708298,AR-67,Clinical trial,TOP1,6712744
708371,"7H-Thiazolo(3,2-a)pyrimidin-7-one, 6-ethyl-2,3-dihydro-3-(2-hydroxyethoxy)-5-(1-naphthalenylmethyl)-",-,-,398467
708375,"(1'R,2'R,8'S,10'S)-10'-Phenylsulfanylspiro[1,3-dioxolane-2,9'-7-oxa-6-azatricyclo[6.4.0.02,6]dodecane]-12'-one",-,-,398472
708376,"4-(3-Thioxodithiol-4-yl)-5,6-dihydrodithiolo[5,4-b][1,4]thiazine-3-thione",-,-,398473
708387,"12-Bromo-10-thia-1-azoniatricyclo[7.4.1.05,14]tetradeca-1,3,5(14),6,8-pentaene;bromide",-,-,398483
708390,"Bis[(5-methyl-2,2-dioxo-1,3,2-dioxathian-5-yl)methyl] sulfate",-,-,398487
708393,"5,6-Bis[(5-methyl-1,3,4-thiadiazol-2-yl)sulfanylmethyl]pyrazine-2,3-dicarbonitrile",-,-,398490
708394,"5,6-Bis(1,2,5-thiadiazol-3-ylsulfanyl)pyrazine-2,3-dicarbonitrile",-,-,398491
708404,Didemnimide A,-,-,398493
708406,Didemnimide B,-,-,398495
708409,"[(1R,11S,12S)-11-(3,4,5-Trimethoxyphenyl)-5,7,14-trioxatetracyclo[10.2.1.02,10.04,8]pentadeca-2,4(8),9-trien-15-yl]methanol",-,-,54611494
708410,"(E)-1-(4-Methoxyphenyl)-N-[2-[(E)-(4-methoxyphenyl)methylideneamino]-[1,3]thiazolo[5,4-f][1,3]benzothiazol-6-yl]methanimine",-,-,54611474
708411,"(E)-N-[2-[(E)-Benzylideneamino]-[1,3]thiazolo[5,4-f][1,3]benzothiazol-6-yl]-1-phenylmethanimine",-,-,54611475
708412,"(E)-1-Thiophen-2-yl-N-[2-[(E)-thiophen-2-ylmethylideneamino]-[1,3]thiazolo[5,4-f][1,3]benzothiazol-6-yl]methanimine",-,-,54611488
708413,"(E,E)-3-Phenyl-N-[2-[(E)-[(E)-3-phenylprop-2-enylidene]amino]-[1,3]thiazolo[5,4-f][1,3]benzothiazol-6-yl]prop-2-en-1-imine",-,-,54611483
708415,"2-Ethoxy-4-[(E)-[2-[(E)-(3-ethoxy-4-hydroxyphenyl)methylideneamino]-[1,3]thiazolo[5,4-f][1,3]benzothiazol-6-yl]iminomethyl]phenol",-,-,135505246
708416,"4-[(E)-[2-[(E)-[4-(Dimethylamino)phenyl]methylideneamino]-[1,3]thiazolo[5,4-f][1,3]benzothiazol-6-yl]iminomethyl]-N,N-dimethylaniline",-,-,54611485
708417,"2-[(E)-[2-[(E)-(2-Hydroxyphenyl)methylideneamino]-[1,3]thiazolo[5,4-f][1,3]benzothiazol-6-yl]iminomethyl]phenol",-,-,135505247
708419,"3-[2-(4-Oxo-2-phenyl-1,3-thiazolidin-3-yl)-[1,3]thiazolo[5,4-f][1,3]benzothiazol-6-yl]-2-phenyl-1,3-thiazolidin-4-one",-,-,398508
708420,"3-[2-(4-Oxo-2-thiophen-2-yl-1,3-thiazolidin-3-yl)-[1,3]thiazolo[5,4-f][1,3]benzothiazol-6-yl]-2-thiophen-2-yl-1,3-thiazolidin-4-one",-,-,398509
708421,"3-[2-[4-Oxo-2-[(E)-2-phenylethenyl]-1,3-thiazolidin-3-yl]-[1,3]thiazolo[5,4-f][1,3]benzothiazol-6-yl]-2-[(E)-2-phenylethenyl]-1,3-thiazolidin-4-one",-,-,5471094
708422,"2-(3-Ethoxy-4-hydroxyphenyl)-3-[2-[2-(3-ethoxy-4-hydroxyphenyl)-4-oxo-1,3-thiazolidin-3-yl]-[1,3]thiazolo[5,4-f][1,3]benzothiazol-6-yl]-1,3-thiazolidin-4-one",-,-,398511
708423,"2-[4-(Dimethylamino)phenyl]-3-[2-[2-[4-(dimethylamino)phenyl]-4-oxo-1,3-thiazolidin-3-yl]-[1,3]thiazolo[5,4-f][1,3]benzothiazol-6-yl]-1,3-thiazolidin-4-one",-,-,398512
708424,"2-(2-Hydroxyphenyl)-3-[2-[2-(2-hydroxyphenyl)-4-oxo-1,3-thiazolidin-3-yl]-[1,3]thiazolo[5,4-f][1,3]benzothiazol-6-yl]-1,3-thiazolidin-4-one",-,-,398513
708426,"N-[3-Methoxy-4-(6H-pyrrolo[3,2-f]quinolin-1-ylmethylamino)phenyl]methanesulfonamide",-,-,398515
708428,"N-[3-Methoxy-4-[(7-methyl-6H-pyrrolo[3,2-f]quinolin-1-yl)methylamino]phenyl]methanesulfonamide",-,-,398517
708429,"1,5-Ditert-butyl-2,3-dihydroxy-4-sulfosulfanyl-benzene",-,-,398518
708431,"5,7-Ditert-butyl-8-hydroxy-1,4-benzoxathiin-2-one",-,-,398520
708433,"2-(4,6-Ditert-butyl-2,3-dihydroxy-phenyl)sulfanyl-6-(hydroxymethyl)tetrahydropyran-3,4,5-triol",-,-,398522
708440,3-Bromoacetamido-benzoylurea,-,-,398525
708441,3-Iodoacetamido-benzoylurea,-,-,398526
708442,4-bromoacetamido-benzoylurea,-,-,398527
708443,3-chloroacetamido-benzoic acid ethyl ester,-,-,398528
708444,3-Bromoacetamido-benzoic acid ethyl ester,-,-,398529
708445,3-Iodoacetamido-benzoic acid ethyl ester,-,-,398530
708446,"[5-(4-Amino-2-oxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methyl [5-(5-fluoro-2,4-dioxopyrimidin-1-yl)-3-hydroxyoxolan-2-yl]methyl hydrogen phosphate",-,-,398531
708447,"[2-[[[5-(4-Amino-2-oxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl]oxymethyl]-5-(5-fluoro-2,4-dioxopyrimidin-1-yl)oxolan-3-yl] [3,4-dihydroxy-5-[4-(octadecylamino)-2-oxopyrimidin",-,-,398532
708472,"beauvericin (8ci, 9ci)",-,-,105014
708483,(4-Methoxyphenyl)-[4-[3-[(E)-2-nitroethenyl]indol-1-yl]phenyl]methanone,-,-,5471105
708486,diindolylmethane,-,-,3071
708488,"(3s,6s,6As)-6-[(1-ethoxyindol-3-yl)methyl]-3,6,6a-trihydroxy-3,3a-dihydro-2h-furo[2,3-d]furan-5-one",-,-,398552
708489,"1H-Indole-3-methanol, 1-methoxy-",-,-,398553
