,drug,gene,dti_existed,pubmed_hit,MECHANISM,deeppurpose,binary_deeppurpose
2200,"5-chloro-4-N-(2-dimethylphosphorylphenyl)-2-N-[2-methoxy-4-(3-pyrrolidin-1-ylpropoxy)phenyl]pyrimidine-2,4-diamine",HMGCR,0.0,0.0,Kinase,0.9801850318908691,1
2201,"[(1S,2S,4R)-4-[4-(2,3-Dihydro-1H-inden-1-ylamino)pyrrolo[2,3-d]pyrimidin-7-yl]-2-hydroxycyclopentyl]methyl sulfamate",BAX,0.0,0.0,Other,0.9893621802330017,1
2202,"[(1S,2S,4R)-4-[4-(2,3-Dihydro-1H-inden-1-ylamino)pyrrolo[2,3-d]pyrimidin-7-yl]-2-hydroxycyclopentyl]methyl sulfamate",HMGCR,0.0,0.0,Other,0.9915187954902649,1
2203,"[(1S,2S,4R)-4-[4-(2,3-Dihydro-1H-inden-1-ylamino)pyrrolo[2,3-d]pyrimidin-7-yl]-2-hydroxycyclopentyl]methyl sulfamate",CRACR2A,0.0,0.0,Other,0.7609809637069702,1
2204,Silmitasertib,SLC43A3,0.0,0.0,Kinase,0.13742636144161224,0
2205,Silmitasertib,HMGCR,0.0,1.0,Kinase,0.3321349024772644,0
2206,Silmitasertib,BAX,0.0,1.0,Kinase,0.8912743330001831,1
2207,Debio 0932,HMGCR,0.0,0.0,HSP90,0.8949072957038879,1
2208,"(R)-3-(2,3-dihydroxypropyl)-6-fluoro-5-(2-fluoro-4-iodophenylamino)-8-methylpyrido[2,3-d]pyrimidine-4,7(3H,8H)-dione",PTBP1,0.0,0.0,Kinase,2.8116817702539265e-05,0
2209,"(R)-3-(2,3-dihydroxypropyl)-6-fluoro-5-(2-fluoro-4-iodophenylamino)-8-methylpyrido[2,3-d]pyrimidine-4,7(3H,8H)-dione",RPL3,0.0,0.0,Kinase,0.017279094085097313,0
2210,3-Amino-6-(4-(methylsulfonyl)phenyl)-N-phenylpyrazine-2-carboxamide,AHNAK,0.0,0.0,Kinase,0.9727993011474609,1
2211,Avagacestat,ELOVL5,0.0,0.0,PSM,0.9996770620346069,1
2212,"(R)-3-(2,3-dihydroxypropyl)-6-fluoro-5-(2-fluoro-4-iodophenylamino)-8-methylpyrido[2,3-d]pyrimidine-4,7(3H,8H)-dione",TUBA1B,0.0,0.0,Kinase,0.07702495157718658,0
2213,Avagacestat,COL12A1,0.0,0.0,PSM,0.781750500202179,1
2214,Avagacestat,ENDOD1,0.0,0.0,PSM,0.9988921284675598,1
2215,Avagacestat,ETS1,0.0,0.0,PSM,0.9963077306747437,1
2216,"4-(4-chlorobenzyl)-1-(7H-pyrrolo[2,3-d]pyrimidin-4-yl)piperidin-4-amine",HMGCR,0.0,0.0,Kinase,0.9330427050590515,1
2217,Teglarinad,ITGB3,0.0,0.0,Apoptosis,0.42171940207481384,0
2218,"4-(4-chlorobenzyl)-1-(7H-pyrrolo[2,3-d]pyrimidin-4-yl)piperidin-4-amine",APBB1IP,0.0,0.0,Kinase,0.9826813340187073,1
2219,"4-(4-chlorobenzyl)-1-(7H-pyrrolo[2,3-d]pyrimidin-4-yl)piperidin-4-amine",BAX,0.0,0.0,Kinase,0.9835355281829834,1
2220,"2-(2,2-dimethyl-propyl)-3,4-dihydro-2H-1-thia-2,4a,7,9-tetraaz-fluoren-8-ylamine",APBB1IP,0.0,0.0,HSP90,0.5842662453651428,1
2221,"2-(2,2-dimethyl-propyl)-3,4-dihydro-2H-1-thia-2,4a,7,9-tetraaz-fluoren-8-ylamine",SPP1,0.0,0.0,HSP90,0.5338361263275146,1
2222,Vemurafenib,BRAF,1.0,1.0,Kinase,0.9861629605293274,1
2223,"2-(2,2-dimethyl-propyl)-3,4-dihydro-2H-1-thia-2,4a,7,9-tetraaz-fluoren-8-ylamine",HMGCR,0.0,0.0,HSP90,0.9608763456344604,1
2224,"2-(2,2-dimethyl-propyl)-3,4-dihydro-2H-1-thia-2,4a,7,9-tetraaz-fluoren-8-ylamine",BAX,0.0,0.0,HSP90,0.9453036785125732,1
2225,Vemurafenib,SLC43A3,0.0,0.0,Kinase,0.9844484329223633,1
2226,"2-(Ethyl((5-((6-methyl-3-(1H-pyrazol-4-yl)imidazo[1,2-a]pyrazin-8-yl)amino)isothiazol-3-yl)methyl)amino)-2-methylpropan-1-ol",MIF,0.0,0.0,Kinase,0.009648795239627361,0
2227,"4-(4-chlorobenzyl)-1-(7H-pyrrolo[2,3-d]pyrimidin-4-yl)piperidin-4-amine",SLC43A3,0.0,0.0,Kinase,0.9863843321800232,1
2228,"2-(Ethyl((5-((6-methyl-3-(1H-pyrazol-4-yl)imidazo[1,2-a]pyrazin-8-yl)amino)isothiazol-3-yl)methyl)amino)-2-methylpropan-1-ol",ARHGAP29,0.0,0.0,Kinase,0.008558006957173347,0
2229,"2-(Ethyl((5-((6-methyl-3-(1H-pyrazol-4-yl)imidazo[1,2-a]pyrazin-8-yl)amino)isothiazol-3-yl)methyl)amino)-2-methylpropan-1-ol",ELOVL5,0.0,0.0,Kinase,0.08086712658405304,0
2230,Debio 0932,SPP1,0.0,0.0,HSP90,0.18168017268180847,0
2231,Debio 0932,BAX,0.0,1.0,HSP90,0.9377148747444153,1
2232,"2-(Ethyl((5-((6-methyl-3-(1H-pyrazol-4-yl)imidazo[1,2-a]pyrazin-8-yl)amino)isothiazol-3-yl)methyl)amino)-2-methylpropan-1-ol",ETS1,0.0,0.0,Kinase,0.0011700072791427374,0
2233,MK-8033,APBB1IP,0.0,0.0,Kinase,0.06819784641265869,0
2234,MK-8033,RPS4Y1,0.0,0.0,Kinase,0.6292667388916016,1
2235,Vemurafenib,NRN1,0.0,0.0,Kinase,0.9985985159873962,1
2236,Debio 0932,CRACR2A,0.0,0.0,HSP90,0.41878464818000793,0
2237,MK-8033,SLC43A3,0.0,0.0,Kinase,0.4387160837650299,0
2238,3-Amino-6-[4-[[2-(dimethylamino)-1-methylethyl]sulfonyl]phenyl]-N-phenyl-2-pyrazinecarboxamide,APBB1IP,0.0,0.0,Kinase,0.9524258971214294,1
2239,3-Amino-6-[4-[[2-(dimethylamino)-1-methylethyl]sulfonyl]phenyl]-N-phenyl-2-pyrazinecarboxamide,BAX,0.0,0.0,Kinase,0.986657440662384,1
2240,3-Amino-6-[4-[[2-(dimethylamino)-1-methylethyl]sulfonyl]phenyl]-N-phenyl-2-pyrazinecarboxamide,HMGCR,0.0,0.0,Kinase,0.9919799566268921,1
2241,6-Des-fluoro TAK-960,BAX,0.0,0.0,Kinase,0.995794415473938,1
2242,6-Des-fluoro TAK-960,SLC43A3,0.0,0.0,Kinase,0.8933135271072388,1
2243,MK-8033,HMGCR,0.0,0.0,Kinase,0.9841368198394775,1
2244,MK-8033,BST2,0.0,0.0,Kinase,0.8217522501945496,1
2245,6-Des-fluoro TAK-960,SPP1,0.0,0.0,Kinase,0.49960726499557495,0
2246,4-[[(2S)-2-(3-Chlorophenyl)-2-hydroxyethyl]amino]-3-[7-methyl-5-(4-morpholinyl)-1H-benzimidazol-2-yl]-2(1H)-pyridinone,SLC43A3,0.0,0.0,Kinase,0.8778477907180786,1
2247,4-[[(2S)-2-(3-Chlorophenyl)-2-hydroxyethyl]amino]-3-[7-methyl-5-(4-morpholinyl)-1H-benzimidazol-2-yl]-2(1H)-pyridinone,SPP1,0.0,0.0,Kinase,0.8634777665138245,1
2248,4-[[(2S)-2-(3-Chlorophenyl)-2-hydroxyethyl]amino]-3-[7-methyl-5-(4-morpholinyl)-1H-benzimidazol-2-yl]-2(1H)-pyridinone,BAX,0.0,0.0,Kinase,0.9747512340545654,1
2249,3-[6-(4-methylpiperazin-1-yl)-1H-benzimidazol-2-yl]-1H-cyclohepta[b]pyrrol-2-one,SPP1,0.0,0.0,Kinase,0.04084904491901398,0
2250,3-[6-(4-methylpiperazin-1-yl)-1H-benzimidazol-2-yl]-1H-cyclohepta[b]pyrrol-2-one,APBB1IP,0.0,0.0,Kinase,0.31820276379585266,0
2251,3-[6-(4-methylpiperazin-1-yl)-1H-benzimidazol-2-yl]-1H-cyclohepta[b]pyrrol-2-one,HMGCR,0.0,0.0,Kinase,0.18061314523220062,0
2252,3-[6-(4-methylpiperazin-1-yl)-1H-benzimidazol-2-yl]-1H-cyclohepta[b]pyrrol-2-one,SLC43A3,0.0,0.0,Kinase,0.06305138021707535,0
2253,PCI-32765 Racemate,ETS1,0.0,0.0,Kinase,0.001609679777175188,0
2254,PCI-32765 Racemate,SLC43A3,0.0,0.0,Kinase,0.012346109375357628,0
2255,N-[2-[(E)-2-(1H-indazol-3-yl)ethenyl]phenyl]benzamide,APBB1IP,0.0,0.0,Kinase,0.6692293882369995,1
2256,N-[2-[(E)-2-(1H-indazol-3-yl)ethenyl]phenyl]benzamide,LCP1,0.0,0.0,Kinase,0.17874188721179962,0
2257,N-[2-[(E)-2-(1H-indazol-3-yl)ethenyl]phenyl]benzamide,RPS4Y1,0.0,0.0,Kinase,0.4915080964565277,0
2258,"5-(3-(ethylsulfonyl)phenyl)-3,8-dimethyl-N-(1-methylpiperidin-4-yl)-9H-pyrido[2,3-b]indole-7-carboxamide",BAX,1.0,0.0,Kinase,0.9948468208312988,1
2259,"5-(3-(ethylsulfonyl)phenyl)-3,8-dimethyl-N-(1-methylpiperidin-4-yl)-9H-pyrido[2,3-b]indole-7-carboxamide",MIF,0.0,0.0,Kinase,0.6899778246879578,1
2260,"5-(3-(ethylsulfonyl)phenyl)-3,8-dimethyl-N-(1-methylpiperidin-4-yl)-9H-pyrido[2,3-b]indole-7-carboxamide",AURKB,1.0,0.0,Kinase,0.9648606181144714,1
2261,"5-(3-(ethylsulfonyl)phenyl)-3,8-dimethyl-N-(1-methylpiperidin-4-yl)-9H-pyrido[2,3-b]indole-7-carboxamide",PTBP1,0.0,0.0,Kinase,0.28334519267082214,0
2262,"5-(3-(ethylsulfonyl)phenyl)-3,8-dimethyl-N-(1-methylpiperidin-4-yl)-9H-pyrido[2,3-b]indole-7-carboxamide",ELOVL5,0.0,0.0,Kinase,0.9890937805175781,1
2263,ONX-0914 TFA salt,CRACR2A,0.0,0.0,PSM,0.007779012434184551,0
2264,ONX-0914 TFA salt,ANXA6,0.0,0.0,PSM,0.025163497775793076,0
2265,ONX-0914 TFA salt,LITAF,0.0,0.0,PSM,0.993022620677948,1
2266,N-Hydroxy-E-3-(4''-methoxybiphenyl-4-yl)-acrylamide,APBB1IP,0.0,0.0,HDAC,0.07067476212978363,0
2267,N-[2-[(E)-2-(1H-indazol-3-yl)ethenyl]phenyl]benzamide,SPP1,0.0,0.0,Kinase,0.1262563169002533,0
2268,Vemurafenib,DDR2,0.0,1.0,Kinase,0.9147207736968994,1
2269,"2-(Ethyl((5-((6-methyl-3-(1H-pyrazol-4-yl)imidazo[1,2-a]pyrazin-8-yl)amino)isothiazol-3-yl)methyl)amino)-2-methylpropan-1-ol",PTBP1,0.0,0.0,Kinase,0.0034874207340180874,0
2270,Avagacestat,MIF,0.0,0.0,PSM,0.9986786246299744,1
2271,4-[[(2S)-2-(3-Chlorophenyl)-2-hydroxyethyl]amino]-3-[7-methyl-5-(4-morpholinyl)-1H-benzimidazol-2-yl]-2(1H)-pyridinone,HMGCR,0.0,0.0,Kinase,0.7639948725700378,1
2272,N-Hydroxy-E-3-(4''-methoxybiphenyl-4-yl)-acrylamide,SPP1,0.0,0.0,HDAC,0.13300946354866028,0
2273,6-Des-fluoro TAK-960,HMGCR,0.0,0.0,Kinase,0.9346752166748047,1
2274,N-Hydroxy-E-3-(4''-methoxybiphenyl-4-yl)-acrylamide,RPS4Y1,0.0,0.0,HDAC,0.17411145567893982,0
2275,3-Amino-6-[4-[[2-(dimethylamino)-1-methylethyl]sulfonyl]phenyl]-N-phenyl-2-pyrazinecarboxamide,SPP1,0.0,0.0,Kinase,0.8727142810821533,1
2276,N-Hydroxy-E-3-(4''-methoxybiphenyl-4-yl)-acrylamide,SLC43A3,0.0,0.0,HDAC,0.27160346508026123,0
2277,N-Hydroxy-E-3-(4''-methoxybiphenyl-4-yl)-acrylamide,DDX3Y,0.0,0.0,HDAC,0.07142190635204315,0
2278,"4-[(9-Cyclopentyl-7,7-difluoro-5-methyl-6-oxo-6,7,8,9-tetrahydro-5H-pyrimido[4,5-b][1,4]diazepin-2-yl)amino]-3-methoxy-N-(1-methylpiperidin-4-yl)benzamide",TMEM47,0.0,0.0,Kinase,0.9641724824905396,1
2279,"4-[(9-Cyclopentyl-7,7-difluoro-5-methyl-6-oxo-6,7,8,9-tetrahydro-5H-pyrimido[4,5-b][1,4]diazepin-2-yl)amino]-3-methoxy-N-(1-methylpiperidin-4-yl)benzamide",IFI16,0.0,0.0,Kinase,0.20575931668281555,0
2280,"4-[(9-Cyclopentyl-7,7-difluoro-5-methyl-6-oxo-6,7,8,9-tetrahydro-5H-pyrimido[4,5-b][1,4]diazepin-2-yl)amino]-3-methoxy-N-(1-methylpiperidin-4-yl)benzamide",CRACR2A,0.0,0.0,Kinase,0.5139607191085815,1
2281,"4-[(9-Cyclopentyl-7,7-difluoro-5-methyl-6-oxo-6,7,8,9-tetrahydro-5H-pyrimido[4,5-b][1,4]diazepin-2-yl)amino]-3-methoxy-N-(1-methylpiperidin-4-yl)benzamide",ANXA6,0.0,0.0,Kinase,0.052641160786151886,0
2282,"5-(7-(methylsulfonyl)-2-morpholino-6,7-dihydro-5H-pyrrolo[2,3-d]pyrimidin-4-yl)pyrimidin-2-amine",APBB1IP,0.0,0.0,Kinase,0.5929909944534302,1
2283,"5-(7-(methylsulfonyl)-2-morpholino-6,7-dihydro-5H-pyrrolo[2,3-d]pyrimidin-4-yl)pyrimidin-2-amine",BST2,0.0,0.0,Kinase,0.8638604283332825,1
2284,"5-(7-(methylsulfonyl)-2-morpholino-6,7-dihydro-5H-pyrrolo[2,3-d]pyrimidin-4-yl)pyrimidin-2-amine",HMGCR,0.0,0.0,Kinase,0.9761376976966858,1
2285,"5-(7-(methylsulfonyl)-2-morpholino-6,7-dihydro-5H-pyrrolo[2,3-d]pyrimidin-4-yl)pyrimidin-2-amine",RPS4Y1,0.0,0.0,Kinase,0.8195039629936218,1
2286,"(R)-4-(7-Cyano-5-cyclopentyl-6-ethyl-5,6-dihydroimidazo[1,5-f]pteridin-3-ylamino)-N-(1'-(cyclopropylmethyl)-1,4'-bipiperidin-4-yl)-3-methoxybenzamide",ITGB3,0.0,0.0,Kinase,0.9954635500907898,1
2287,"(R)-4-(7-Cyano-5-cyclopentyl-6-ethyl-5,6-dihydroimidazo[1,5-f]pteridin-3-ylamino)-N-(1'-(cyclopropylmethyl)-1,4'-bipiperidin-4-yl)-3-methoxybenzamide",ZBTB38,0.0,0.0,Kinase,0.9613676071166992,1
2288,"5-(7-(methylsulfonyl)-2-morpholino-6,7-dihydro-5H-pyrrolo[2,3-d]pyrimidin-4-yl)pyrimidin-2-amine",LCP1,0.0,0.0,Kinase,0.31660616397857666,0
2289,"(R)-4-(7-Cyano-5-cyclopentyl-6-ethyl-5,6-dihydroimidazo[1,5-f]pteridin-3-ylamino)-N-(1'-(cyclopropylmethyl)-1,4'-bipiperidin-4-yl)-3-methoxybenzamide",SRPX,0.0,0.0,Kinase,0.9932276606559753,1
2290,"(R)-4-(7-Cyano-5-cyclopentyl-6-ethyl-5,6-dihydroimidazo[1,5-f]pteridin-3-ylamino)-N-(1'-(cyclopropylmethyl)-1,4'-bipiperidin-4-yl)-3-methoxybenzamide",PRAME,0.0,0.0,Kinase,0.9940311312675476,1
2291,"3,4-Difluoro-2-[(2-Fluoro-4-Iodophenyl)amino]-N-(2-Hydroxyethoxy)-5-[(3-Oxo-1,2-Oxazinan-2-Yl)methyl]benzamide",NRN1,0.0,0.0,Kinase,0.9621084332466125,1
2292,"3,4-Difluoro-2-[(2-Fluoro-4-Iodophenyl)amino]-N-(2-Hydroxyethoxy)-5-[(3-Oxo-1,2-Oxazinan-2-Yl)methyl]benzamide",DDR2,0.0,0.0,Kinase,0.9492096304893494,1
2293,"3,4-Difluoro-2-[(2-Fluoro-4-Iodophenyl)amino]-N-(2-Hydroxyethoxy)-5-[(3-Oxo-1,2-Oxazinan-2-Yl)methyl]benzamide",PRKAG2,0.0,0.0,Kinase,7.666399324079975e-05,0
2294,ONX-0914 TFA salt,SPP1,0.0,0.0,PSM,0.003807504428550601,0
2295,Zotiraciclib,MCTP1,0.0,0.0,Kinase,0.7339953780174255,1
2296,"3,4-Difluoro-2-[(2-Fluoro-4-Iodophenyl)amino]-N-(2-Hydroxyethoxy)-5-[(3-Oxo-1,2-Oxazinan-2-Yl)methyl]benzamide",ZEB2,0.0,0.0,Kinase,0.0662974938750267,0
2297,PF-477736,CHEK1,1.0,1.0,Kinase,0.4584118127822876,0
2298,"Methyl 3-[4-(4-chlorophenyl)sulfonyl-4-(2,5-difluorophenyl)cyclohexyl]propanoate",MIF,0.0,0.0,PSM,0.7432736158370972,1
2299,Zotiraciclib,PSMB8,0.0,0.0,Kinase,0.2595710754394531,0
2300,"Methyl 3-[4-(4-chlorophenyl)sulfonyl-4-(2,5-difluorophenyl)cyclohexyl]propanoate",ELOVL5,0.0,0.0,PSM,0.9877884984016418,1
2301,"Methyl 3-[4-(4-chlorophenyl)sulfonyl-4-(2,5-difluorophenyl)cyclohexyl]propanoate",ETS1,0.0,0.0,PSM,0.9688907861709595,1
2302,"Methyl 3-[4-(4-chlorophenyl)sulfonyl-4-(2,5-difluorophenyl)cyclohexyl]propanoate",PTBP1,0.0,0.0,PSM,0.025458937510848045,0
2303,PF-477736,SPP1,0.0,0.0,Kinase,0.3775519132614136,0
2304,"Methyl 3-[4-(4-chlorophenyl)sulfonyl-4-(2,5-difluorophenyl)cyclohexyl]propanoate",FZD6,0.0,0.0,PSM,0.9974262118339539,1
2305,PF-477736,SLC43A3,0.0,0.0,Kinase,0.7772132754325867,1
2306,Crenolanib,CRACR2A,0.0,0.0,Kinase,0.007613341324031353,0
2307,Crenolanib,IFI16,0.0,0.0,Kinase,0.0063805594108998775,0
2308,Crenolanib,MCTP1,0.0,0.0,Kinase,0.5707305669784546,1
2309,Onalespib,SLC43A3,0.0,0.0,HSP90,0.015271894633769989,0
2310,Zotiraciclib,TMEM47,0.0,0.0,Kinase,0.7417823076248169,1
2311,Onalespib,HMGCR,0.0,0.0,HSP90,0.08721232414245605,0
2312,Onalespib,APBB1IP,0.0,0.0,HSP90,0.8494424819946289,1
2313,Crenolanib,TMEM47,0.0,0.0,Kinase,0.4926515817642212,0
2314,Onalespib,SPP1,0.0,0.0,HSP90,0.006479404401034117,0
2315,Zotiraciclib,IFI16,0.0,0.0,Kinase,0.15465299785137177,0
2316,Cenisertib,ANXA6,0.0,0.0,Kinase,0.982767641544342,1
2317,Cenisertib,AURKA,1.0,0.0,Kinase,0.17608577013015747,0
2318,Cenisertib,BAX,0.0,0.0,Kinase,0.9968787431716919,1
2319,Cenisertib,CRACR2A,0.0,0.0,Kinase,0.9965272545814514,1
2320,"2-(4-(1-(quinolin-6-ylmethyl)-1H-[1,2,3]triazolo[4,5-b]pyrazin-6-yl)-1H-pyrazol-1-yl)ethanol",CYBA,0.0,0.0,Kinase,0.0003603879304137081,0
2321,"2-(4-(1-(quinolin-6-ylmethyl)-1H-[1,2,3]triazolo[4,5-b]pyrazin-6-yl)-1H-pyrazol-1-yl)ethanol",LITAF,0.0,0.0,Kinase,0.02227768674492836,0
2322,"2-(4-(1-(quinolin-6-ylmethyl)-1H-[1,2,3]triazolo[4,5-b]pyrazin-6-yl)-1H-pyrazol-1-yl)ethanol",PTER,0.0,0.0,Kinase,0.0063228914514184,0
2323,Dinaciclib,IFI16,0.0,0.0,Kinase,0.576802670955658,1
2324,Dinaciclib,LITAF,0.0,0.0,Kinase,0.999714195728302,1
2325,Dinaciclib,TMEM47,0.0,0.0,Kinase,0.9978060126304626,1
2326,"4-(N-(4-cyclohexylbenzyl)-2-(2,3,4,5,6-pentafluoro-N-methylphenylsulfonamido)acetamido)-2-hydroxybenzoic acid",BAX,0.0,0.0,Kinase,0.9852398633956909,1
2327,"4-(N-(4-cyclohexylbenzyl)-2-(2,3,4,5,6-pentafluoro-N-methylphenylsulfonamido)acetamido)-2-hydroxybenzoic acid",SPP1,0.0,0.0,Kinase,0.9412999153137207,1
2328,Capivasertib,MIF,0.0,0.0,Kinase,0.9208828210830688,1
2329,Capivasertib,PTBP1,0.0,0.0,Kinase,0.8231410980224609,1
2330,Capivasertib,ELOVL5,0.0,0.0,Kinase,0.9763787984848022,1
2331,"4-(N-(4-cyclohexylbenzyl)-2-(2,3,4,5,6-pentafluoro-N-methylphenylsulfonamido)acetamido)-2-hydroxybenzoic acid",CRACR2A,0.0,0.0,Kinase,0.9664700031280518,1
2332,Alectinib,HMGCR,0.0,0.0,Kinase,0.9730846881866455,1
2333,Capivasertib,ENDOD1,0.0,0.0,Kinase,0.9705324769020081,1
2334,Alectinib,FXYD5,0.0,0.0,Kinase,0.9752262830734253,1
2335,Alectinib,APBB1IP,0.0,0.0,Kinase,0.9984955787658691,1
2336,Alectinib,CDK1,0.0,1.0,Kinase,0.9386383295059204,1
2337,Binimetinib,MAP2K2,1.0,1.0,Kinase,0.9976984858512878,1
2338,Binimetinib,MAP3K1,1.0,1.0,Kinase,1.5032970424044834e-09,0
2339,Alectinib,SLC43A3,0.0,0.0,Kinase,0.9907187819480896,1
2340,"5-chloro-N4-(2-(isopropylsulfonyl)phenyl)-N2-(2-methoxy-4-(4-(4-methylpiperazin-1-yl)piperidin-1-yl)phenyl)pyrimidine-2,4-diamine",HMGCR,0.0,0.0,Kinase,0.9937353730201721,1
2341,"5-chloro-N4-(2-(isopropylsulfonyl)phenyl)-N2-(2-methoxy-4-(4-(4-methylpiperazin-1-yl)piperidin-1-yl)phenyl)pyrimidine-2,4-diamine",BAX,0.0,0.0,Kinase,0.9950196743011475,1
2342,"5-chloro-N4-(2-(isopropylsulfonyl)phenyl)-N2-(2-methoxy-4-(4-(4-methylpiperazin-1-yl)piperidin-1-yl)phenyl)pyrimidine-2,4-diamine",ITGB3,0.0,0.0,Kinase,0.9931827187538147,1
2343,"5-chloro-N4-(2-(isopropylsulfonyl)phenyl)-N2-(2-methoxy-4-(4-(4-methylpiperazin-1-yl)piperidin-1-yl)phenyl)pyrimidine-2,4-diamine",LCP1,0.0,0.0,Kinase,0.8348658680915833,1
2344,"(S)-(+)-tert-Butyl 2-(4-(4-chlorophenyl)-2,3,9-trimethyl-6H-thieno(3,2-f)(1,2,4)triazolo(4,3-a)(1,4)diazepin-6-yl)acetate",NRN1,0.0,0.0,BRD,0.9902722239494324,1
2345,Binimetinib,MIF,0.0,0.0,Kinase,0.0826871246099472,0
2346,Binimetinib,PRKAG2,0.0,0.0,Kinase,9.78802404461021e-07,0
2347,"(S)-(+)-tert-Butyl 2-(4-(4-chlorophenyl)-2,3,9-trimethyl-6H-thieno(3,2-f)(1,2,4)triazolo(4,3-a)(1,4)diazepin-6-yl)acetate",DDR2,0.0,0.0,BRD,0.8458967804908752,1
2348,"(S)-(+)-tert-Butyl 2-(4-(4-chlorophenyl)-2,3,9-trimethyl-6H-thieno(3,2-f)(1,2,4)triazolo(4,3-a)(1,4)diazepin-6-yl)acetate",BST2,0.0,0.0,BRD,0.9867929220199585,1
2349,"N-(4-((2-amino-3-chloropyridin-4-yl)oxy)-3-fluorophenyl)-4-ethoxy-1-(4-fluorophenyl)-2-oxo-1,2-dihydropyridine-3-carboxamide",SLC43A3,0.0,0.0,Kinase,0.11046577244997025,0
2350,"N-(4-((2-amino-3-chloropyridin-4-yl)oxy)-3-fluorophenyl)-4-ethoxy-1-(4-fluorophenyl)-2-oxo-1,2-dihydropyridine-3-carboxamide",FAR2,0.0,0.0,Kinase,0.12925051152706146,0
2351,"N-(4-((2-amino-3-chloropyridin-4-yl)oxy)-3-fluorophenyl)-4-ethoxy-1-(4-fluorophenyl)-2-oxo-1,2-dihydropyridine-3-carboxamide",HMGCR,0.0,0.0,Kinase,0.5787109732627869,1
2352,Apitolisib,ETS1,0.0,0.0,Kinase,0.5210822224617004,1
2353,"N-(4-((2-amino-3-chloropyridin-4-yl)oxy)-3-fluorophenyl)-4-ethoxy-1-(4-fluorophenyl)-2-oxo-1,2-dihydropyridine-3-carboxamide",PIK3C3,0.0,0.0,Kinase,0.8107066750526428,1
2354,Apitolisib,MIF,0.0,0.0,Kinase,0.0436750166118145,0
2355,Apitolisib,ELOVL5,0.0,0.0,Kinase,0.8213129043579102,1
2356,Dabrafenib,LIMK1,1.0,1.0,Kinase,0.4531842768192291,0
2357,"4-(N-(4-cyclohexylbenzyl)-2-(2,3,4,5,6-pentafluoro-N-methylphenylsulfonamido)acetamido)-2-hydroxybenzoic acid",SLC43A3,0.0,0.0,Kinase,0.7672955989837646,1
2358,Dabrafenib,SIK1,1.0,1.0,Kinase,0.9791608452796936,1
2359,Dabrafenib,RAF1,1.0,1.0,Kinase,0.997728168964386,1
2360,Dabrafenib,NEK11,1.0,1.0,Kinase,0.027926135808229446,0
2361,Dabrafenib,BRAF,1.0,1.0,Kinase,0.9880849719047546,1
2362,Apitolisib,TNFRSF12A,0.0,0.0,Kinase,0.9058154225349426,1
2363,Omipalisib,HMGCR,0.0,0.0,Kinase,0.9961185455322266,1
2364,Omipalisib,BST2,0.0,0.0,Kinase,0.932666003704071,1
2365,Omipalisib,RPS4Y1,0.0,0.0,Kinase,0.791081964969635,1
2366,Omipalisib,SLC43A3,0.0,0.0,Kinase,0.5622228384017944,1
2367,Omipalisib,APBB1IP,0.0,0.0,Kinase,0.23165035247802734,0
2368,"(S)-Morpholin-3-ylmethyl (4-((1-(3-fluorobenzyl)-1H-indazol-5-yl)amino)-5-methylpyrrolo[2,1-f][1,2,4]triazin-6-yl)carbamate",TNFRSF12A,0.0,0.0,Kinase,0.9950070381164551,1
2369,"(S)-Morpholin-3-ylmethyl (4-((1-(3-fluorobenzyl)-1H-indazol-5-yl)amino)-5-methylpyrrolo[2,1-f][1,2,4]triazin-6-yl)carbamate",ETS1,0.0,0.0,Kinase,0.014742445200681686,0
2370,"(S)-Morpholin-3-ylmethyl (4-((1-(3-fluorobenzyl)-1H-indazol-5-yl)amino)-5-methylpyrrolo[2,1-f][1,2,4]triazin-6-yl)carbamate",ENDOD1,0.0,0.0,Kinase,0.9402879476547241,1
2371,"(S)-Morpholin-3-ylmethyl (4-((1-(3-fluorobenzyl)-1H-indazol-5-yl)amino)-5-methylpyrrolo[2,1-f][1,2,4]triazin-6-yl)carbamate",MB21D2,0.0,0.0,Kinase,0.99293053150177,1
2372,Abexinostat,IFI16,0.0,0.0,HDAC,0.12313511222600937,0
2373,"(S)-(+)-tert-Butyl 2-(4-(4-chlorophenyl)-2,3,9-trimethyl-6H-thieno(3,2-f)(1,2,4)triazolo(4,3-a)(1,4)diazepin-6-yl)acetate",APBB1IP,0.0,0.0,BRD,0.8934137225151062,1
2374,Abexinostat,PSMB8,0.0,0.0,HDAC,0.034413255751132965,0
2375,Abexinostat,ADAMTS1,0.0,0.0,HDAC,0.915972888469696,1
2376,Abexinostat,LITAF,0.0,0.0,HDAC,0.9744006991386414,1
2377,GSK-3 Inhibitor X,HMGCR,0.0,0.0,Kinase,0.9952900409698486,1
2378,GSK-3 Inhibitor X,SLC43A3,0.0,0.0,Kinase,0.9665665626525879,1
2379,GSK-3 Inhibitor X,APBB1IP,0.0,0.0,Kinase,0.8203127384185791,1
2380,GSK-3 Inhibitor X,BAX,0.0,1.0,Kinase,0.9916171431541443,1
2381,Azd4547,CRACR2A,0.0,0.0,Kinase,0.06455200165510178,0
2382,GSK-3 Inhibitor X,CDK1,0.0,1.0,Kinase,0.0017107094172388315,0
2383,Azd4547,MCTP1,0.0,0.0,Kinase,0.929017186164856,1
